# id tag_id v_alpha v_beta vdc sector overmodulated error_code a_num b_num sum_num base denominator t1 t2 L M H duty_u duty_v duty_w
0000115d 0000 00bf63e 1edd76f 01490f8 2 1 0 00569ff7bc 04cc9abab9 005233ab275 03235ed780 005233ab275 010dc64da 0ef239b26 000000000 010dc64da 100000000 0000000 1000000 010dc65
0000115e 0000 1ed427a 1f29168 01f5210 4 1 0 038ccfca58 0283afb5b0 006107f8008 04c7759100 006107f8008 095dbe6d0 06a241930 000000000 095dbe6d0 100000000 1000000 095dbe7 0000000
0000115f 0000 1f86821 1fb9d58 013a8ce 4 0 0 0128b718e8 0128915748 00251487030 02fff1eee0 002fff1eee0 062e982c4 062dceca9 01d1cc84a 080064b0e 0e2e337b7 0e2e338 080064b 01d1cc8
00001160 0000 005db79 1edf043 01e886f 6 1 0 010bc8abac 03ba301f5c 004c5f8cb08 04a8b16ff0 004c5f8cb08 038199c47 0c7e663b9 000000000 038199c47 100000000 038199c 1000000 0000000
00001161 0000 00d4687 1f73d47 0118ad6 2 1 0 01e1815bf4 0250bef721 00432405315 02ad3f4760 00432405315 072bed092 08d412f6e 000000000 072bed092 100000000 0000000 1000000 072bed1
00001162 0000 00b8ad0 012d67f 0104c18 3 1 0 00270d8b54 04fa92d6d7 00521a0622b 027c9c6980 00521a0622b 0079c5332 0f863acce 000000000 0079c5332 100000000 0000000 0079c53 1000000
00001163 0000 1f4a202 1ed04d1 010ef5e 4 1 0 0504451f07 0017f248e4 0051c3767eb 02958647e0 0051c3767eb 0fb50632e 004af9cd2 000000000 0fb50632e 100000000 1000000 0fb5063 0000000
00001164 0000 1f30d91 00f6eab 019dd21 5 1 0 041426cfe3 00ec91674c 00500b8372f 03f24dd910 00500b8372f 0d0b68657 02f4979a9 000000000 0d0b68657 100000000 1000000 0000000 0d0b686
00001165 0000 01061b9 00bcaec 012c535 3 1 0 0230f17868 031de4b9cc 0054ed63234 02dd376650 0054ed63234 069ae018d 09651fe73 000000000 069ae018d 100000000 0000000 069ae02 1000000
00001166 0000 1fc4dc1 00ff802 01be7bb 1 0 0 02f4c5bf10 01439d8840 00438634750 04420bf8b0 004420bf8b0 0b1bad15a 04c0076ef 001225bdc 0b2dd2d36 0fedda425 0b2dd2d 001225c 0fedda4
00001167 0000 1f8fab6 0110691 013fff8 1 1 0 03db500904 00a4943924 0047fe44228 030d3ec780 0047fe44228 0db6c6726 0249398da 000000000 0db6c6726 100000000 0db6c67 0000000 1000000
00001168 0000 1f05d6f 1fcbc8d 0103f04 4 1 0 00dcce9feb 0325b7b1dc 004028651c7 027a9d8c40 004028651c7 03710e66c 0c8ef1994 000000000 03710e66c 100000000 1000000 03710e6 0000000
00001169 0000 1f0168b 0034d3c 01f59aa 5 0 0 00df64b09c 0334a66dc8 004140b1e64 04c89e80a0 004c89e80a0 02eb2fc61 0ab8d6e13 012dfcac6 04192c727 0ed20353a 0ed2035 012dfcb 04192c7
0000116a 0000 1f86e04 004a19e 023f748 5 0 0 01395b0b4e 011ee690c8 00258419c16 057ceb6c80 0057ceb6c80 03919428a 034473349 0494fc517 0826907a1 0b6b03aea 0b6b03b 0494fc5 0826908
0000116b 0000 1f43072 007cace 01499ea 5 1 0 020f38cbfe 01ac70e7b8 003bba9b3b6 0324bc44a0 003bba9b3b6 08d3b0555 072c4faab 000000000 08d3b0555 100000000 1000000 0000000 08d3b05
0000116c 0000 0120dd3 1fb3439 01041bf 2 1 0 037f9c9b7c 01447f9b5f 004c41c36db 027b0834f0 004c41c36db 0bbea27c9 04415d837 000000000 0bbea27c9 100000000 0000000 1000000 0bbea28
0000116d 0000 1fcd38f 007feff 0195ab9 1 0 0 01c8720744 00548a0d14 0021cfc1458 03de67da90 003de67da90 075fb6366 015da093b 03a1549b0 0b010ad16 0c5eab651 0b010ad 03a154a 0c5eab6
0000116e 0000 0073dff 1f93ec4 014524e 2 0 0 00c3d7d3b8 01c908449c 0028ce01854 0319cf06e0 00319cf06e0 03f289870 093641969 016b9a714 055e23f84 0e94658ed 016b9a7 0e94659 055e240
0000116f 0000 0011553 1fc12ff 01590a8 6 0 0 004553ee8c 00c446dd1c 001099acba8 034a62a280 0034a62a280 0151193e6 03ba5f802 057a43a0c 06cb5cdf2 0a85bc5f4 06cb5ce 0a85bc6 057a43a
00001170 0000 00a5b04 000ed05 02003d5 3 0 0 023f73053c 003ea4c74d 0027e17cc89 04e295b050 004e295b050 075cc0288 00cd2cbef 03eb098c5 0b47c9b4d 0c14f673c 03eb099 0b47c9b 0c14f67
00001171 0000 1fede79 00b9612 01fe948 1 0 0 01ca351710 0145ac1ac0 0030fe131d0 04de888c80 004de888c80 05e1a1267 042e21768 02f81eb19 08d9bfd80 0d07e14e8 08d9bfe 02f81eb 0d07e15
00001172 0000 1f397f7 1eedec9 00f89c7 4 1 0 048700524f 00937836cc 0051a78891b 025ef5ed70 0051a78891b 0e31a8a0b 01ce575f5 000000000 0e31a8a0b 100000000 1000000 0e31a8a 0000000
00001173 0000 0023eac 1f0857d 0134cf7 6 1 0 018814295c 028f24859c 0041738aef8 02f1ee7070 0041738aef8 05fd89e8e 0a0276172 000000000 05fd89e8e 100000000 05fd89f 1000000 0000000
00001174 0000 007eeb8 1ef08f7 01a8d6c 6 1 0 006d194f34 040eb029b4 0047bc978e8 040d344ac0 0047bc978e8 018554b61 0e7aab49f 000000000 018554b61 100000000 018554b 1000000 0000000
00001175 0000 1f6cbc4 007a5fe 00fb79c 5 1 0 02057e0eae 0118916748 0031e0f75f6 0265f43dc0 0031e0f75f6 0a60002a1 059fffd5f 000000000 0a60002a1 100000000 1000000 0000000 0a60003
00001176 0000 1eefc3f 008f747 0144c2c 5 1 0 025ea2d2df 02b5a706cc 0051449d9ab 0318df76c0 0051449d9ab 0776f232d 08890dcd3 000000000 0776f232d 100000000 1000000 0000000 0776f23
00001177 0000 1eed79e 00e97e9 0163646 5 1 0 03db6443d1 01ffab583c 005db0f9c0d 0363a80e60 005db0f9c0d 0a89ed2b2 057612d4e 000000000 0a89ed2b2 100000000 1000000 0000000 0a89ed3
00001178 0000 00bebe7 1f36f97 00ca948 2 1 0 0111814734 035216d051 00463981785 01ee948c80 00463981785 03e50c1a9 0c1af3e57 000000000 03e50c1a9 100000000 0000000 1000000 03e50c2
00001179 0000 1f0e705 1ff4e9e 015ad21 4 1 0 002ee1bfb2 035d2f2be0 0038c10eb92 034ebad910 0038c10eb92 00d3781b6 0f2c87e4a 000000000 00d3781b6 100000000 1000000 00d3782 0000000
0000117a 0000 1f6d8d3 004a84e 00d2a17 5 1 0 013b1f857e 017ac20620 002b5e18b9e 02023c2270 002b5e18b9e 07442e582 08bbd1a7e 000000000 07442e582 100000000 1000000 0000000 07442e6
0000117b 0000 00c85c3 00bf446 01bf7be 3 1 0 01495a49d0 0328d29436 004722cde06 04447d6de0 004722cde06 04a1416f9 0b5ebe907 000000000 04a1416f9 100000000 0000000 04a1417 1000000
0000117c 0000 1edc54e 0098d02 01322d1 5 1 0 0286359c52 02e9092608 0056f3ec25a 02eb800410 0056f3ec25a 076e857ee 08917a812 000000000 076e857ee 100000000 1000000 0000000 076e858
0000117d 0000 1feb762 1f6b5ac 01ba69f 6 0 0 01857d4b60 00ef0f77c0 002748cc320 04381ca2f0 004381ca2f0 05c505916 038a909c4 035834e93 091d3a7a9 0ca7cb16d 091d3a8 0ca7cb1 035834f
0000117e 0000 1fa2973 000731a 017ed48 5 0 0 001e6bca2a 0146ddaa30 0016549745a 03a6a4cc80 003a6a4cc80 0085515a7 0598768ae 04f11c0d6 05766d67d 0b0ee3f2b 0b0ee3f 04f11c1 05766d6
0000117f 0000 00b0648 0017869 017a4ed 3 0 0 02543acacc 00637bf851 002b7b6c31d 039b9a69d0 0039b9a69d0 0a54298aa 01b9317b2 01f9527d2 0c4d7c07c 0e06ad82e 01f9528 0c4d7c0 0e06ad8
00001180 0000 0055ea2 01088a6 0151ebd 1 1 0 00f4adab48 0369ef73a8 0045e9d1ef0 033900b6d0 0045e9d1ef0 037feec94 0c801136c 000000000 037feec94 100000000 037feed 0000000 1000000
00001181 0000 0037b69 1fa6053 021f0ef 2 0 0 000dc98814 017c80b035 0018a4a3849 052dd377f0 0052dd377f0 002a981dc 049785e34 059ef0ff8 05c9891d4 0a610f008 059ef10 0a610f0 05c9892
00001182 0000 005e70a 003bec1 0113f39 3 0 0 00db28991c 00fd657069 001d88e0985 02a1b5a290 002a1b5a290 05346f255 06049760b 02637cbd0 0797ebe25 0d9c83430 02637cc 0797ebe 0d9c834
00001183 0000 1f5e03b 1ee04e5 01874b9 6 1 0 04b177ec54 000f0cee64 004c084dab8 03bb4f7a90 004c084dab8 0fcd533df 0032acc21 000000000 0fcd533df 100000000 0fcd534 1000000 0000000
00001184 0000 011689e 1f4bafc 02332b7 2 1 0 027ecf3e80 02fa809ba4 005794fda24 055eed0c70 005794fda24 074b3976a 08b4c6896 000000000 074b3976a 100000000 0000000 1000000 074b397
00001185 0000 009c087 013c79c 0127520 1 1 0 0061b38308 04d8854f58 0053a38d260 02d0ff3200 0053a38d260 012b0aadd 0ed4f5523 000000000 012b0aadd 100000000 012b0ab 0000000 1000000
00001186 0000 0002bb6 0113f1f 01e15e6 1 0 0 023d6a149c 02516c74bc 0048ed68958 0497376860 00497376860 07ce87ad3 081444c55 000e99c6c 07dd2173f 0ff166394 07dd217 000e99c 0ff1664
00001187 0000 1fe712a 00870ea 00c6353 1 1 0 0178d4f6d8 00c24260b8 0023b175790 01e3e7da30 0023b175790 0a8eba0e8 057145f18 000000000 0a8eba0e8 100000000 0a8eba1 0000000 1000000
00001188 0000 007490f 00dd84f 011b366 1 1 0 0029788984 037f3a1754 003a8b2a0d8 02b36fc060 003a8b2a0d8 00b55815a 0f4aa7ea6 000000000 00b55815a 100000000 00b5581 0000000 1000000
00001189 0000 0027cab 00a9a4e 010e247 1 1 0 00d4f31310 01f8649a20 002cd57ad30 029386f570 002cd57ad30 04bfef214 0b4010dec 000000000 04bfef214 100000000 04bfef2 0000000 1000000
0000118a 0000 011a287 00deebf 00de6a1 3 1 0 0231fac0fc 03aeae9917 005e0a95a13 021f00f110 005e0a95a13 05f9d311e 0a062cee2 000000000 05f9d311e 100000000 0000000 05f9d31 1000000
0000118b 0000 1fbdce4 0070231 0218118 5 0 0 01da334559 0005530f0c 001df865465 051cc2b980 0051cc2b980 05cc182a4 0010a9ef9 05119ef32 0addb71d6 0aee610cf 0aee611 05119ef 0addb72
0000118c 0000 0015215 1ffa6a4 01cc784 2 0 0 004192a248 00179e11bc 0005930b404 0464319440 00464319440 00eeea1b3 00560cdb0 075d8484f 084c6ea02 08a27b7b2 075d848 08a27b8 084c6ea
0000118d 0000 00d0ad5 1f0a032 0222242 2 0 0 00f41dcbe0 04103928fe 0050456f4de 05355a3220 005355a3220 02edea353 0c7b8538f 004b4848f 0339327e2 0fb4b7b71 004b485 0fb4b7b 0339328
0000118e 0000 00066e4 1f4f187 013fad4 6 0 0 015e78d5d4 018d925494 002ec0b2a68 030c75f940 0030c75f940 072f57370 08268722d 005510d32 0784680a2 0faaef2cf 0784681 0faaef3 005510d
0000118f 0000 1f7d5d0 1f0e0b5 014391e 6 1 0 03ddf6819c 002126a89c 003ff1d2a38 0315f723e0 003ff1d2a38 0f7b47f74 0084b808c 000000000 0f7b47f74 100000000 0f7b47f 1000000 0000000
00001190 0000 009fb82 1ec34cd 017b4cb 6 1 0 0054ad100c 04e67ea26c 0053b2bb278 039e0639b0 0053b2bb278 0102fdaaa 0efd02556 000000000 0102fdaaa 100000000 0102fdb 1000000 0000000
00001191 0000 00cff42 1f872de 01bdd2e 2 0 0 01fa1a4108 01feec1172 003f906527a 04406fd4e0 004406fd4e0 077090045 0782b3199 00865e711 07f6ee756 0f79a18ef 00865e7 0f79a19 07f6ee7
00001192 0000 008b68f 1fdc321 0187d41 2 0 0 01b2d5a33c 0097688c37 0024a3e2f73 03bc9cbb10 003bc9cbb10 0745dd45c 02884c031 0318eb5ba 0a5ec8a16 0ce714a47 0318eb6 0ce714a 0a5ec8a
00001193 0000 1f571e4 1f82d3d 01b7b4e 4 0 0 0211532bbb 0161d10c24 003732437df 04318096e0 004318096e0 07e3aa2b8 0546011bf 016b2a5c5 094ed487d 0e94d5a3c 0e94d5a 094ed48 016b2a6
00001194 0000 00e45be 00b1a2b 0200128 3 0 0 01ccb53e34 02ef2d8763 004bbe2c597 04e22d2a80 004e22d2a80 05e56f533 099d1cb91 003eb9f9e 0624294d1 0fc146062 003eba0 0624295 0fc1460
00001195 0000 0125fc6 1fbd708 019abd9 2 1 0 03a7e1d430 011977f3b8 004c159c7e8 03eac8cc90 004c159c7e8 0c4cf2847 03b30d7b9 000000000 0c4cf2847 100000000 0000000 1000000 0c4cf28
00001196 0000 1f00b6c 0074c33 0215a42 5 0 0 01edc2a6ab 02b00512a4 0049dc7b94f 0516d5b220 00516d5b220 061057065 0873132db 00be4ae60 06cea1ec5 0f41b51a0 0f41b52 00be4ae 06cea1f
00001197 0000 1feff75 00b438d 00ea265 1 1 0 01b7c0ee4c 0142514d3c 002fa123b88 023ba78950 002fa123b88 093b99623 06c4669dd 000000000 093b99623 100000000 093b996 0000000 1000000
00001198 0000 00270b3 00e745b 01d9398 1 0 0 0159fc9e14 0277f38ea4 003d1f02cb8 0483556180 00483556180 04caa0333 08c07483b 013a75a49 060515d7c 0ec58a5b7 060515d 013a75a 0ec58a6
00001199 0000 1ec1b06 1f31b3b 016083a 4 1 0 036862950d 02d985c04c 00641e85559 035ca159a0 00641e85559 08b6a57a8 07495a858 000000000 08b6a57a8 100000000 1000000 08b6a58 0000000
0000119a 0000 1f2bc0c 00998b4 015e4d2 5 1 0 02894cead4 01c4a3f7d0 0044df0e2a4 03573a4b20 0044df0e2a4 096d800a6 06927ff5a 000000000 096d800a6 100000000 1000000 0000000 096d801
0000119b 0000 1fdbf28 002f501 019af67 5 0 0 00c81300a9 001fff6a6c 000e8126b15 03eb53a770 003eb53a770 0330c96a3 0082a0c9f 06264ae5f 095714502 09d9b51a1 09d9b52 06264ae 0957145
0000119c 0000 0123ced 00ac5b1 01ff50a 3 1 0 02c03a5724 02d8d9d4d9 00599142bfd 04e053d6a0 00599142bfd 07dccfbce 082330432 000000000 07dccfbce 100000000 0000000 07dccfc 1000000
0000119d 0000 1fae124 0083167 018e241 5 0 0 022a5691ff 0016e0fa54 00241378c53 03cc060b10 003cc060b10 091feb73c 006068a83 033fd5f21 0c5fc165d 0cc02a0e0 0cc02a1 033fd5f 0c5fc16
0000119e 0000 006d67b 1ef7f6d 0176312 6 1 0 009d9635b4 03bee4a3c4 0045c7ad978 03918def20 0045c7ad978 02422263f 0dbddd9c1 000000000 02422263f 100000000 0242226 1000000 0000000
0000119f 0000 00689fe 1ed38ad 00cbc50 6 1 0 00fc1948ec 03fa643e8c 004f67d8778 01f17bf500 004f67d8778 032cc11d2 0cd33ee2e 000000000 032cc11d2 100000000 032cc12 1000000 0000000
000011a0 0000 0096656 1f7d41b 0110142 2 1 0 011257606c 0228e1e92d 0033b394999 0298412220 0033b394999 054e66c90 0ab199370 000000000 054e66c90 100000000 0000000 1000000 054e66d
000011a1 0000 1ff37fc 0026484 0229eb0 1 0 0 007eb7ebb0 00232896f0 000a1e082a0 054856bb00 0054856bb00 017fcee6d 006a7d3a3 070ad9ef8 088aa8d65 08f526108 088aa8d 070ad9f 08f5261
000011a2 0000 1ede50d 1fc5b5e 022201f 4 0 0 00f67e14f2 03a99dd620 004a01beb12 053506baf0 0053506baf0 02f5663ef 0b4105802 00e4ca208 03da305f7 0f1b35df9 0f1b35e 03da306 00e4ca2
000011a3 0000 1fa9d02 1f66e83 020011e 6 0 0 027f4deb54 00080d45b4 002875b3108 04e22ba3e0 004e22ba3e0 082e96402 001a6174c 03db84259 0c0a1a65b 0c247bda7 0c0a1a6 0c247be 03db842
000011a4 0000 0070c84 003470a 00cf2be 3 1 0 012e263818 00ddc1839a 0020be7bbb2 01f9ca1de0 0020be7bbb2 093a441e6 06c5bbe1a 000000000 093a441e6 100000000 0000000 093a442 1000000
000011a5 0000 008ff72 004ff8c 0126d9e 3 0 0 016622d3c0 01522e576c 002b8512b2c 02cfd9ebe0 002cfd9ebe0 07f5d130d 078445941 0042f49d9 0838c5ce6 0fbd0b627 0042f4a 0838c5d 0fbd0b6
000011a6 0000 00e3114 002e518 016c99a 3 1 0 02dd9ddc00 00c3de84d8 003a17c60d8 037a230fa0 003a17c60d8 0ca0db172 035f24e8e 000000000 0ca0db172 100000000 0000000 0ca0db1 1000000
000011a7 0000 00240b5 1f54234 0196c95 6 0 0 00e75d0b78 01ef5be668 002d6b8f1e0 03e1217c50 003e1217c50 03ba382d1 07fb063af 022560cc0 05df98f91 0dda9f340 05df990 0dda9f3 022560d
000011a8 0000 1f5d358 00c76ba 022fade 5 0 0 034b4d0eca 00ae8847b8 003f9d55682 0556677fe0 00556677fe0 09dfeb8db 020b2fc82 020a72552 0bea5de2d 0df58daaf 0df58db 020a725 0bea5de
000011a9 0000 1ef2a8c 00bc3ab 01fcc11 5 1 0 031bf9ece3 024c63f044 005685ddd27 04da135810 005685ddd27 093319069 06cce6f97 000000000 093319069 100000000 1000000 0000000 0933190
000011aa 0000 1ef12f8 00214d1 01de61f 5 0 0 008cd270f9 0399585eac 004262acfa5 048fed1af0 0048fed1af0 01eddf747 0c9f39135 00b973bc2 02a753309 0f468c43e 0f468c4 00b973c 02a7533
000011ab 0000 0098e95 1f013c6 01c2b88 2 0 0 0015575070 043556204a 0044aad70ba 044c647080 0044c647080 004f70246 0faa2dc48 0003310b9 0052a12ff 0ffccef47 0003311 0ffccef 0052a13
000011ac 0000 1ed9e5d 1fdf41b 01226bf 4 1 0 008a76c92d 03efce8824 0047a455151 02c50984f0 0047a455151 01eec6f2a 0e11390d6 000000000 01eec6f2a 100000000 1000000 01eec6f 0000000
000011ad 0000 008de61 00b32a1 022b4ba 3 0 0 008cd95544 02f5a48f49 003827de48d 054bb3a1a0 0054bb3a1a0 01a98c833 08f11399c 02b2aff19 045c3c74c 0d4d500e8 02b2aff 045c3c7 0d4d501
000011ae 0000 1f52503 0058702 017cdbd 5 0 0 0175fba652 01c1144890 003370feee2 03a1d4a6d0 003a1d4a6d0 066f6f07f 07ba3d868 00eb29b8d 075a98c0c 0f14d6474 0f14d64 00eb29c 075a98c
000011af 0000 1f00307 002881d 014c607 5 1 0 00ab4b7225 03532a28d4 003fe759af9 032b777170 003fe759af9 02ae36141 0d51c9ebf 000000000 02ae36141 100000000 1000000 0000000 02ae361
000011b0 0000 1fa01e5 1fe2f52 01f6b3a 4 0 0 007ad04cde 0121b9bff0 0019c8a0cce 04cb4c89a0 004cb4c89a0 0199e12d0 03c6eedf5 054f97f9e 06e97926e 0ab068063 0ab0680 06e9792 054f980
000011b1 0000 1fac0b7 00f304b 0187abb 1 1 0 033541c674 00ce598bc4 004039b5238 03bc3a28b0 004039b5238 0cc97f736 0336808ca 000000000 0cc97f736 100000000 0cc97f7 0000000 1000000
000011b2 0000 0035c53 0016b18 00d1bea 3 0 0 0094eed768 005ff6fad8 000f4e5d240 02001264a0 002001264a0 04a74bef7 02ff9c436 042c8be6a 08d3d7d61 0bd374197 042c8be 08d3d7d 0bd3742
000011b3 0000 007f553 008b539 014925e 3 0 0 00abbc0b14 024d2d8da1 002f8e998b5 03239577e0 003239577e0 036b5c023 0bbb23355 006cc0644 03d81c667 0f933f9bc 006cc06 03d81c6 0f933fa
000011b4 0000 1f76c6b 00803b8 00e8461 5 1 0 021e439c78 00e7699618 00305ad3290 0237130d10 00305ad3290 0b36db126 04c924eda 000000000 0b36db126 100000000 1000000 0000000 0b36db1
000011b5 0000 00a2ddd 007d76c 0147aa4 3 1 0 014b2bfbc8 02128e7a4c 0035dba7614 031ff6a640 0035dba7614 062623705 09d9dc8fb 000000000 062623705 100000000 0000000 0626237 1000000
000011b6 0000 000e189 1f0d5d5 0185f1c 6 1 0 01cd5f8344 02349d69f4 00401fced38 03b80335c0 00401fced38 0731ea9f0 08ce15610 000000000 0731ea9f0 100000000 0731eaa 1000000 0000000
000011b7 0000 013eec7 1fa8631 01858c7 2 1 0 03d6b24dbc 01727e96a7 0054930e463 03b70bdd70 0054930e463 0b9e8b064 046174f9c 000000000 0b9e8b064 100000000 0000000 1000000 0b9e8b0
000011b8 0000 0078fc2 013682d 0148585 1 1 0 00d570c314 044b8f6174 00521002488 03219f9b50 00521002488 0299d7ccf 0d6628331 000000000 0299d7ccf 100000000 0299d7d 0000000 1000000
000011b9 0000 005a3fa 002dd72 017afb7 3 0 0 00e994ec08 00c1d90642 001ab6df24a 039d3fdc70 0039d3fdc70 040a0bd88 035a25ba4 044de736a 0857f30f2 0bb218c96 044de73 0857f31 0bb218d
000011ba 0000 1ff6a2b 00d3430 00f0081 1 1 0 01e0f4a038 019c5e2f48 0037d52cf80 024a03af10 0037d52cf80 089d3dd36 0762c22ca 000000000 089d3dd36 100000000 089d3dd 0000000 1000000
000011bb 0000 1f670fe 002f44f 01f88a0 5 0 0 00c7e3f527 01cc22dcc4 0029406d1eb 04cfc8ea00 004cfc8ea00 0298afdd6 05fa1215f 03b69f066 064f4ee3c 0c4960f9b 0c49610 03b69f0 064f4ee
000011bc 0000 1fd59d4 1ede30a 00cc362 6 1 0 02fff453d8 01c9830f98 004c9776370 01f2902420 004c9776370 0a06cfc36 05f9303ca 000000000 0a06cfc36 100000000 0a06cfc 1000000 0000000
000011bd 0000 1fd0df9 0014012 017dc50 5 0 0 00549801e2 008249e940 000d6e1eb22 03a40df500 003a40df500 0173c1550 023c90dad 0627d6e82 079b983d2 09d82917f 09d8291 0627d6f 079b984
000011be 0000 1feec9a 1ef5757 00d92e8 6 1 0 0272921584 01f480d464 0046712e9e8 02123a8680 0046712e9e8 08e5138f6 071aec70a 000000000 08e5138f6 100000000 08e5139 1000000 0000000
000011bf 0000 0031485 00c4efa 0156e5a 1 0 0 00ebe55010 0254d9f200 00340bf4210 0345269ba0 00345269ba0 048230001 0b68441e3 000ac5f0e 048cf5f0f 0ff53a0f2 048cf5f 000ac5f 0ff53a1
000011c0 0000 00b2120 0097bec 0191a09 3 0 0 014b48df90 0281b192cc 003ccfa725c 03d488ff90 003d488ff90 0567e1043 0a788dc2c 000fc89c9 0577a9a0c 0ff037638 000fc8a 0577a9a 0ff0376
000011c1 0000 1ef33e3 012ca3c 00d201e 5 1 0 04f755359c 015c968d88 00653ebc324 0200b693e0 00653ebc324 0c8e96ac3 03716953d 000000000 0c8e96ac3 100000000 1000000 0000000 0c8e96b
000011c2 0000 0099834 1fd1529 01e1866 2 0 0 01cf7df5d4 00c5634cef 00294e142c3 0497991060 00497991060 064ee44a0 02afbc5fc 0380afab2 09cf93f52 0c7f5054e 0380afb 0c7f505 09cf93f
000011c3 0000 00450db 1f83c06 0103f03 6 0 0 0009cfe500 0203932510 0020d630a10 027a9d6530 0027a9d6530 003f548af 0cffadc78 01607ed6d 019fd361c 0e9f81294 019fd36 0e9f813 01607ed
000011c4 0000 1f192fc 1fe0810 00fa228 4 1 0 0085307d70 030aac5fa0 0038fdcdd10 0262ae3a80 0038fdcdd10 02564629a 0da9b9d66 000000000 02564629a 100000000 1000000 0256463 0000000
000011c5 0000 009212f 1f12863 01a14df 2 1 0 0020da8ee4 03ec3a6da5 0040d14fc89 03facf46f0 0040d14fc89 0081c1dcc 0f7e3e234 000000000 0081c1dcc 100000000 0000000 1000000 0081c1e
000011c6 0000 1ff2de3 1f6a863 00d857e 6 1 0 016c1f1e3c 010bf077cc 002780f9608 02102e89e0 002780f9608 0937a62b0 06c859d50 000000000 0937a62b0 100000000 0937a63 1000000 0000000
000011c7 0000 01227be 010432c 01e925f 3 1 0 0201a85860 044c50dc0c 0064df9346c 04aa359ef0 0064df9346c 05179429e 0ae86bd62 000000000 05179429e 100000000 0000000 0517943 1000000
000011c8 0000 1f45a2e 00c035a 023867d 5 0 0 032ccec46a 01141aa828 00440e96c92 056bb572d0 0056bb572d0 095f1b19c 032ef4e77 01b8f7ff7 0b1813193 0e470800a 0e47080 01b8f80 0b18132
000011c9 0000 000d3e3 0023f07 0130ba8 1 0 0 001b7cdc04 007c7b5594 00097f83198 02e7f75280 002e7f75280 009756532 02ad59a98 065da801b 06f4fe54d 09a257fe5 06f4fe5 065da80 09a2580
000011ca 0000 1f08542 1f99875 020dcb2 4 0 0 01b153bbc3 02b25942b4 00463acfe77 0503ace920 00503ace920 0566ad291 089aca647 00ff44394 0665f1625 0f00bbc6c 0f00bbc 0665f16 00ff444
000011cb 0000 01155a9 002710e 010684c 3 1 0 03a51ab8c0 00a5334c3e 0044a4e04fe 0280ea18c0 0044a4e04fe 0d97e784d 0268187b3 000000000 0d97e784d 100000000 0000000 0d97e78 1000000
000011cc 0000 0021485 1fe7762 01513f5 2 0 0 004600d020 0067c48a4e 000adc55a6e 03375b9250 003375b9250 015c3f97a 020437fce 064fc435c 07ac03cd6 09b03bca4 064fc43 09b03bd 07ac03d
000011cd 0000 004998e 00c3e55 011d094 1 1 0 0090a73b14 02abb1ebb4 0033c5926c8 02b7e39540 0033c5926c8 02cb474bd 0d34b8b43 000000000 02cb474bd 100000000 02cb475 0000000 1000000
000011ce 0000 1ef2022 0036e3f 01c13e6 5 1 0 00e81e4497 0368afcca4 00450ce113b 0448c94860 00450ce113b 035c9098e 0ca36f672 000000000 035c9098e 100000000 1000000 0000000 035c90a
000011cf 0000 1fab565 1edfef7 010220a 6 1 0 0397166e7c 012aff9a6c 004c21608e8 027631a6a0 004c21608e8 0c1292790 03ed6d870 000000000 0c1292790 100000000 0c12928 1000000 0000000
000011d0 0000 1f7b205 00292fd 0129797 5 0 0 00ae2b4005 018f84d484 0023db01489 02d6417a70 002d6417a70 03d64b057 08cd3db1b 01ae3ba47 058486a9e 0e51c45b9 0e51c46 01ae3ba 058486b
000011d1 0000 0060b57 003beff 010ab11 3 0 0 00e36f677c 00fd75d357 001e0e53ad3 028b1a4810 0028b1a4810 0596c3ab8 063a7c12e 02176020d 07ae23cc5 0de89fdf3 0217602 07ae23d 0de89fe
000011d2 0000 1f69772 0013bdd 0153963 5 0 0 00537b5be5 01fd89304c 00251048c31 033d11ab30 0033d11ab30 019c70ccc 09d55a419 02471a78e 03e38b45a 0db8e5873 0db8e58 02471a8 03e38b4
000011d3 0000 1f67041 00a1418 00c14e7 5 1 0 02a9e98bd8 00db4ee388 00385386f60 01d7f07f70 00385386f60 0c1b417eb 03e4be815 000000000 0c1b417eb 100000000 1000000 0000000 0c1b418
000011d4 0000 1f84e4b 1f25455 0213804 6 0 0 039147ba14 000b9eaf24 0039ce66938 05119c1c40 005119c1c40 0b42d5e42 0024adceb 024c3e26a 0d8f140ac 0db3c1d97 0d8f141 0db3c1e 024c3e2
000011d5 0000 1f3392b 1f47c31 0196888 4 1 0 030b1930a7 01671b7a0c 0047234aab3 03e0834080 0047234aab3 0af3b31e4 050c4ce1c 000000000 0af3b31e4 100000000 1000000 0af3b32 0000000
000011d6 0000 1f8be16 00dd35e 01ede38 1 0 0 037cf04ec8 002a7400e8 003a7644fb0 04b5c86b80 004b5c86b80 0bd947a32 009036350 01cb4113f 0da488b71 0e34beec1 0da488b 01cb411 0e34bef
000011d7 0000 0094a37 0030ac1 02195f2 3 0 0 01b96cbdd4 00cdd29c69 002873f5a3d 051ff13d20 0051ff13d20 05622acbd 028298bf4 040d9e3a8 096fc9065 0bf261c59 040d9e4 096fc90 0bf261c
000011d8 0000 1f546d4 00b45ce 011e2e8 5 1 0 02fab5fefe 00f6fc8d88 003f1b28c86 02baaf8680 003f1b28c86 0c160f36c 03e9f0c94 000000000 0c160f36c 100000000 1000000 0000000 0c160f3
