# id tag_id v_alpha v_beta cmp0 cmp1 cmp2 b0 b1 b2 sector X Y Z a_num b_num
000011e0 0000 00890df 004ed83 004ed83 009ad1741 fecb304e3 1 1 0 3 014d6a147b 029c9b1de4 feb0ca0914 014f35f6ec 014d6a147b
000011e1 0000 1fc45a2 007df72 007df72 ff20191ae ffe9e03aa 1 0 0 1 0214ad5842 002fe2c898 01e4c2b038 01e4c2b038 002fe2c898
000011e2 0000 002e761 1f2fe74 1f2fe74 0119cddc9 007ca27a7 0 1 1 6 fc90025694 fef22d07a8 fd9de25078 010dd2f858 02621daf88
000011e3 0000 1fd2c97 1f1df83 1f1df83 009042579 012934eab 0 1 1 6 fc442bd67b fd7c89ab24 fec7b04bd4 02837654dc 01384fb42c
000011e4 0000 010fc0f 1fd494a 1fd494a 01f60c31b fe5ec185d 0 1 0 2 ff4863bfda 0387644a30 fbc1022c60 0387644a30 00b79c4026
000011e5 0000 1f8106e 0056eb2 0056eb2 fed45b03a 0081e1c1e 1 0 1 5 016f8ea982 fee6c74ab8 0288c1f018 016f8ea982 011938b548
000011e6 0000 1f04a4b 00f82d3 00f82d3 fd647e6cd 00b6c9517 1 0 1 5 04197a964b fe7436a444 05a5346f34 04197a964b 018bc95bbc
000011e7 0000 1f512f2 1ec7a7e 1ec7a7e 000956c46 0258b55a2 0 1 1 6 fad72bd72e faeb6dc208 ffebd19aa8 0514923df8 00142e6558
000011e8 0000 1fc2623 1f2a297 1f2a297 00689b9bd 01390b757 0 1 1 6 fc77badaaf fd5a3eaed4 ff1d898944 02a5c1512c 00e27676bc
000011e9 0000 002f518 01023e2 01023e2 ff53d82e4 feb3c67b4 1 0 0 1 04440bd632 02cf46cf68 0174b4e2e8 0174b4e2e8 02cf46cf68
000011ea 0000 012c250 1f1c889 1f1c889 02d9cd386 fee2780e6 0 1 0 2 fc3e193d71 026a3d39f4 f9d3ea3af4 026a3d39f4 03c1e6c28f
000011eb 0000 00cfb51 00db796 00db796 0088fcb85 fdca5a383 1 1 0 3 03a01a7406 04c8abf050 fed760cc20 01289f33e0 03a01a7406
000011ec 0000 00b6cee 1fb4e17 1fb4e17 017e8fc18 ff1427efc 0 1 0 2 fec256922f 01fea43b5c fcc3b708bc 01fea43b5c 013da96dd1
000011ed 0000 0097eae 1f28445 1f28445 01d3a18ec ffd1b9050 0 1 0 2 fc6fb7608d 0064391174 fc0b8bcad4 0064391174 0390489f73
000011ee 0000 006940e 1ef07e2 1ef07e2 01bb2b8fa 00571e19e 0 1 1 6 fb83dc5a32 ff4369bd78 fc408394d8 00bc964288 03bf7c6b28
000011ef 0000 013b81c 005fab9 005fab9 01b838eb2 fd8cebffa 1 1 0 3 019490ef21 054db122d4 fc46d9d194 03b9262e6c 019490ef21
000011f0 0000 1f1fe51 00cf67d 00cf67d fdba670ef 00b0822ed 1 0 1 5 036d116f85 fe81cf969c 04eb34e26c 036d116f85 017e306964
000011f1 0000 006b7a1 00c59aa 00c59aa fff4d074d fe893d8ab 1 0 0 1 03439eaf3a 032b60ac60 001831a930 001831a930 032b60ac60
000011f2 0000 1f86db3 1ef81d7 1ef81d7 0034cbfcd 01ce9a847 0 1 1 6 fba417fbef fc166fed54 ff8db88cc4 03e99012ac 007247733c
000011f3 0000 1f8bea8 1f281b8 1f281b8 000e7cc78 01972d828 0 1 1 6 fc6f0aca78 fc8e6f6820 ffe0a8e0a0 03719097e0 001f571f60
000011f4 0000 1ee343d 00c96d8 00c96d8 fd59b0c3d 011ce55e3 1 0 1 5 0353ca1c98 fd97239918 05bc99eca8 0353ca1c98 0268dc66e8
000011f5 0000 1fd8723 00cf98a 00cf98a fef25e16f ff782bd09 1 0 0 1 036ddfda1a 01260f9b10 0247c34580 0247c34580 01260f9b10
000011f6 0000 00f9a54 013e61a 013e61a 006f552b0 fd22d4288 1 1 0 3 05425bb52a 06335e9168 ff0ee93da8 00f116c258 05425bb52a
000011f7 0000 1ff690d 1fcb793 1fcb793 00235696f 004340b75 0 1 1 6 ff21e0a90b ff6e654a74 ffb37ea704 00919ab58c 004c8158fc
000011f8 0000 00b73e2 1fa8550 1fa8550 018b8d122 ff1face9e 0 1 0 2 fe8d45f1d0 01e5b3b870 fca797b410 01e5b3b870 0172ba0e30
000011f9 0000 00a3bcd 0023d4a 0023d4a 00f1f4b79 fec80ffff 1 1 0 3 009784d3da 02a3613f00 fdf4215790 020bdea870 009784d3da
000011fa 0000 001bd8a 1f6f157 1f6f157 00bc9e774 005e6baa0 0 1 1 6 fd9b2f176f ff3395e0fc fe67a2451c 00cc6a1f04 01985dbae4
000011fb 0000 0104a8f 00432dc 00432dc 017747107 fe0583949 1 1 0 3 011c15273c 0448992518 fcd377cf48 032c8830b8 011c15273c
000011fc 0000 1f89e9b 0118d76 0118d76 fe2601eef ffb579699 1 0 0 1 04a39c44e6 00a152a5c0 04023811b0 04023811b0 00a152a5c0
000011fd 0000 004d185 1ee5000 1ee5000 0196c41f5 0091f7e0b 0 1 1 6 fb5342d000 fec3fec8f8 fc8f55b708 013c013708 0370aa48f8
000011fe 0000 004754f 1f7eb33 1f7eb33 00f6ebad1 00059e593 0 1 1 6 fddd389dab fff3d9e624 fde966cc54 000c2619dc 02169933ac
000011ff 0000 0118c13 1f0a77f 1f0a77f 02caa5a1d ff14e81d7 0 1 0 2 fbf1b4cfd7 01fd098d74 f9f4ba9ae4 01fd098d74 040e4b3029
00001200 0000 0113f4e 1ec8288 1ec8288 030349a1e ff5dc7442 0 1 0 2 fad94bc3c8 015f44e2f0 f97a1a5e50 015f44e2f0 0526b43c38
00001201 0000 0128b1f 1fb4db7 1fb4db7 023f36ab9 fe538cbdb 0 1 0 2 fec23d32cf 039fa892f4 fb22995224 039fa892f4 013dc2cd31
00001202 0000 1f8cdde 009810a 009810a fea8c30ba 002e3c7be 1 0 1 5 02830bcd9a ff9bdfae18 02e7229e78 02830bcd9a 00642051e8
00001203 0000 0061f63 1fc2bb4 1fc2bb4 00e1868ab ff9623bc5 0 1 0 2 fefce8f5d4 00e53575d8 fe17b75448 00e53575d8 0103170a2c
00001204 0000 012a271 1f938d0 1f938d0 026234601 fe719c3bf 0 1 0 2 fe3564f150 035e93e958 fad6d7cf28 035e93e958 01ca9b0eb0
00001205 0000 00b1a15 1f5f6ed 1f5f6ed 01c93fa13 ff705bf09 0 1 0 2 fd59000975 01370547bc fc2204cacc 01370547bc 02a6fff68b
00001206 0000 0004af1 1fabafc 1fabafc 005a42789 004a6a447 0 1 1 6 fe9b75645c ff5ee46dc8 ff3c963b98 00a11b9238 00c369c468
00001207 0000 00b0a20 1f16424 1f16424 020f054f8 ffb9814b8 0 1 0 2 fc239087c4 0098a8d4d0 fb8af64ed0 0098a8d4d0 03dc6f783c
00001208 0000 00a659f 1ee64f0 1ee64f0 022c74f8f fff9b8bb1 0 1 0 2 fb58cb7270 000da0e328 fb4b3c2a58 000da0e328 04a7348d90
00001209 0000 01176a7 1ee293f 1ee293f 02ef568f1 ff3e20803 0 1 0 2 fb4904b797 01a3cb9054 f9a54afe04 01a3cb9054 04b6fb4869
0000120a 0000 1fb8577 1edc25d 1edc25d 00a3cef75 0196372e7 0 1 1 6 fb2dd3a665 fc908726ac fe9d5ebd5c 036f78d954 0162a142a4
0000120b 0000 1f6b550 1f1dd4c 1f1dd4c ffe169018 01d853778 0 0 1 4 fc4395fb2c fc0161d670 0042424770 03bc6a04d4 0042424770
0000120c 0000 00ddb2d 00b3ecb 00b3ecb 00c7464df fdd94f6a5 1 1 0 3 02f8db9503 04a84a7fd4 fe5085d664 01af7a299c 02f8db9503
0000120d 0000 1fc2865 1fc0bcf 1fc0bcf ffd5ccaaf 00a5c2505 0 0 1 4 fef47af8a7 fe991e5464 005b609874 010b850759 005b609874
0000120e 0000 1fed1df 013b650 013b650 feac0f00f feebefbb1 1 0 0 1 0535ba4ad0 0255ac6ca8 02dffa27d8 02dffa27d8 0255ac6ca8
0000120f 0000 1ec022a 1f9784c 1f9784c fe4902ed2 02830dcbe 0 0 1 4 fe462c4e2c fa8fb837e0 03b67a9e00 01b9d3b1d4 03b67a9e00
00001210 0000 0063663 0035f26 0035f26 007371257 ff2331771 1 1 0 3 00e420c216 01de116a40 ff060bf8b0 00f9f40750 00e420c216
00001211 0000 1faa56f 00618e6 00618e6 ff0fd8023 00319dea5 1 0 1 5 019c8aa1d6 ff948fa460 0207f4e490 019c8aa1d6 006b705ba0
00001212 0000 1fabdfc 1fdcafd 1fdcafd ff9431c2a 00b0c6db2 0 0 1 4 ff6aab3805 fe81429c24 00e96ad0e4 009554c7fb 00e96ad0e4
00001213 0000 1f22e5e 1ee53e9 1ee53e9 ff9e27b74 028a1a178 0 0 1 4 fb544b5fd1 fa807b59c4 00d3e1b224 04abb4a02f 00d3e1b224
00001214 0000 1fd16d1 00992a5 00992a5 ff1ba625f ffb93335d 1 0 0 1 0287b2fded 0099459bbc 01ee63cf8c 01ee63cf8c 0099459bbc
00001215 0000 1fbfd72 1fd05b6 1fd05b6 ffc201a16 009b0be72 0 0 1 4 ff36876726 feb04f8068 00863ae108 00c97898da 00863ae108
00001216 0000 1fd7a6e 003904c 003904c ff84129d6 000c901ba 1 0 1 5 00f11e262c ffe4cae840 010c4fada0 00f11e262c 001b3517c0
00001217 0000 1ff2cb8 1f55690 1f55690 009041a98 00bced428 0 1 1 6 fd2e9dd510 fe66f87c80 fec7b00200 0199078380 01384ffe00
00001218 0000 1ee094f 1f90c5d 1f90c5d fe867abcd 0252c2e8f 0 0 1 4 fe29a58065 faf847a6ec 033164cd1c 01d65a7f9b 033164cd1c
00001219 0000 007dd44 00d2af5 00d2af5 000714cc2 fe5d6ccba 1 1 0 3 037aef7abd 038a3df044 fff0a45f84 000f5ba07c 037aef7abd
0000121a 0000 1fd6ee1 1ecdbc3 1ecdbc3 00e59ee23 01708d901 0 1 1 6 faf0e11cbb fce212f014 fe0ee150e4 031ded0fec 01f11eaf1c
0000121b 0000 0032242 001de1c 001de1c 0037a0a4a ff8e02706 1 1 0 3 007e5cf47c 00f6ccd660 ff878e4000 007871c000 007e5cf47c
0000121c 0000 00e1216 006f58d 006f58d 01100cb84 fe1679d18 1 1 0 3 01d6dc0115 0423de3ed4 fdb2f6ccb4 024d09334c 01d6dc0115
0000121d 0000 1f86c91 1fab260 1fab260 ff85d6f81 011fe2cff 0 0 1 4 fe992ee160 fd90b36798 010880c768 0166d11ea0 010880c768
0000121e 0000 1f6d37c 1f65d06 1f65d06 ff9e4dce0 018ed7368 0 0 1 4 fd73fbfaf6 fca07a7898 00d38b2558 028c04050a 00d38b2558
0000121f 0000 0029e44 00d31ea 00d31ea ff78af280 feeaf9078 1 0 0 1 037cc6317a 0257c5e028 0124f31f68 0124f31f68 0257c5e028
00001220 0000 1fe884c 1f14fae 1f14fae 00bdcb8a0 010d3a788 0 1 1 6 fc1e2823de fdb91d8f38 fe651944f8 0246e270c8 019ae6bb08
00001221 0000 1fdca9d 0042b93 0042b93 ff83125ff fffa9bee5 1 0 0 1 011a283d0b 000ba9e7f4 010e7a2984 010e7a2984 000ba9e7f4
00001222 0000 1f854da 1fc4169 1fc4169 ff6afa430 010a09abc 0 0 1 4 ff02a5a951 fdc0007964 0142a8ee84 00fd5a56af 0142a8ee84
00001223 0000 1f4ffb1 00c228f 00c228f fe18ababb 006c1c5f9 1 0 1 5 03350e3d67 ff15e6f884 041f1b2254 03350e3d67 00ea19077c
00001224 0000 00d81ad 00bc24f 00bc24f 00b5c9477 fddabe93d 1 1 0 3 031b9df327 04a52f4924 fe7662e7b4 01899d184c 031b9df327
00001225 0000 00570df 1fcab22 1fcab22 00c74c9fb ffa0cf79d 0 1 0 2 ff1e96df72 00ce1aa490 fe507f8fc0 00ce1aa490 00e169208e
00001226 0000 1f73d6b 00f77c9 00f77c9 fe213e7b1 fffb623bb 1 0 0 1 04168faeb1 0009f6d0fc 040c8965ec 040c8965ec 0009f6d0fc
00001227 0000 002e8f9 1f6d3b9 1f6d3b9 00de14a7f 00409302d 0 1 1 6 fd935b3021 ff7434ec0c fe1f2f705c 008bcb13f4 01e0d08fa4
00001228 0000 002af6e 0103901 0103901 ff4b30e14 feb9d9bf8 1 0 0 1 0449a0e4a9 02c21f6b24 0187714084 0187714084 02c21f6b24
00001229 0000 006e9b0 1eece13 1eece13 01c7c0422 005197ec2 0 1 1 6 fb7495038b ff4f5fbb3c fc25467a3c 00b0a044c4 03dab985c4
0000122a 0000 1f06710 004cd94 004cd94 fe0ed8f88 015b0eb68 1 0 1 5 0144f972b4 fd10912410 0434638110 0144f972b4 02ef6edbf0
0000122b 0000 1f5887e 00927ee 00927ee fe55adeb2 008c32476 1 0 1 5 026b7ea61e fed07055e8 039b052848 026b7ea61e 012f8faa18
0000122c 0000 1fe54a6 0079279 0079279 ff5c8229c ffb6dc910 1 0 0 1 0200555ce1 009e56c3c4 0161f706a4 0161f706a4 009e56c3c4
0000122d 0000 1f47ab3 1f2e969 1f2e969 ff94b9839 0204486b3 0 0 1 4 fc8a729151 fba2353c3c 00e84a6bac 03758d6eaf 00e84a6bac
0000122e 0000 1fde56a 1f46bdf 1f46bdf 007bfb084 00edd9ff0 0 1 1 6 fcf0969337 fdfd0b4e9c fef396d8bc 0202f4b164 010c692744
0000122f 0000 010ed28 004777b 004777b 01844728a fdf02313a 1 1 0 3 012e381133 0476e1ac9c fcb751ed1c 0348ae12e4 012e381133
00001230 0000 007c1dd 0061af2 0061af2 007289679 feceac8df 1 1 0 3 019d151fc2 02950eafa0 ff08005530 00f7ffaad0 019d151fc2
00001231 0000 001a1c5 1fd8a05 1fd8a05 00529d553 fffa498e9 0 1 0 2 ff597f6c4d 000c5fa01c ff4d22422c 000c5fa01c 00a68093b3
00001232 0000 1fb3ff9 1f5ac29 1f5ac29 0020d141f 0121eabcd 0 1 1 6 fd453d6211 fd8c5040cc ffb8f7751c 0273afbf34 0047088ae4
00001233 0000 005a136 0129a0c 0129a0c ff75b3c9e fe44fe3f2 1 0 0 1 04ea98d5ec 03bf211200 012b6529e0 012b6529e0 03bf211200
00001234 0000 002dc9b 1ef0c5f 1ef0c5f 015650d65 00bb6c90f 0 1 1 6 fb850c07b7 fe6a3c97b4 fd1ae063a4 0195c3684c 02e51f9c5c
00001235 0000 0003ee6 1fadcfe 1fadcfe 0056e92fa 00499ccee 0 1 1 6 fea4725dae ff60a134e8 ff43d64bc8 009f5ecb18 00bc29b438
00001236 0000 1fef29e 1fbae5b 1fbae5b 002701860 005ff5de4 0 1 1 6 fedbc7eb13 ff303df82c ffab8e448c 00cfc207d4 005471bb74
00001237 0000 1f34884 00e2070 00e2070 fdcb1f9e4 007b6ab5c 1 0 1 5 03bbd0b9f0 fef4c24320 04c7005660 03bbd0b9f0 010b3dbce0
00001238 0000 003201e 1f00bd8 1f00bd8 014ddc1ce 00a4b1c52 0 1 1 6 fbc8915998 fe9b7284b0 fd2d2ec910 01648d7b50 02d2d136f0
00001239 0000 00c44f4 0083c1d 0083c1d 00cb5ec62 fe334aafa 1 1 0 3 022d2b4625 03e579bde4 fe47a94c24 01b856b3dc 022d2b4625
0000123a 0000 00cdf85 00f9ec3 00f9ec3 006850587 fdaf8e59d 1 1 0 3 0420dcd7bb 0502af7574 ff1e1dc384 00e1e23c7c 0420dcd7bb
0000123b 0000 004bfd5 00357ca 00357ca 004c4bc01 ff4b3cd77 1 1 0 3 00e22ed25a 01875de5c0 ff5acd94d0 00a5326b30 00e22ed25a
0000123c 0000 1ffaec0 0060655 0060655 ff99463be ffaa73e3e 1 0 0 1 0197a26d1d 00b9357564 00de66f164 00de66f164 00b9357564
0000123d 0000 00782e2 1fbdf7c 1fbdf7c 010bc212a ff75360a6 0 1 0 2 fee8c3fcdc 012c80f8e0 fdbc472480 012c80f8e0 01173c0324
0000123e 0000 0062d8b 0017d9b 0017d9b 008fe5ebd ff4184e87 1 1 0 3 0064db7c53 019c6987e4 fec87076d4 01378f892c 0064db7c53
0000123f 0000 00d347b 1f54cf4 1f54cf4 020c89dc3 ff41d15ad 0 1 0 2 fd2c13a914 019bca3518 fb90542708 019bca3518 02d3ec56ec
00001240 0000 1f9a517 00ddef2 00ddef2 fe7b48393 ffd340bc5 1 0 0 1 03aa8183c2 0060db0e10 03499896c0 03499896c0 0060db0e10
00001241 0000 1fb71a3 1f42832 1f42832 003dbf3df 013458a79 0 1 1 6 fcdeb39f02 fd646a2230 ff7a5554a0 029b95ddd0 0085aaab60
00001242 0000 00bfe96 1f87459 1f87459 01ba7fccc ff314c560 0 1 0 2 fe017819c1 01bf8cf7c4 fc41f2ada4 01bf8cf7c4 01fe87e63f
00001243 0000 007cde4 0100daa 0100daa ffd85e6a0 fe31f6958 1 0 0 1 043e2c833a 03e8562228 0055c65368 0055c65368 03e8562228
00001244 0000 0097e1a 003af2f 003af2f 00c753614 fec58a220 1 1 0 3 00f947f307 02a8d6e55c fe506d5e7c 01af92a184 00f947f307
00001245 0000 1f6d533 0089392 0089392 fe81e7eaf 007214829 1 0 1 5 024448a162 ff08fc2b30 033b43e2a0 024448a162 00f703d4d0
00001246 0000 0044158 1ff02fe 1ff02fe 0082999cc ff9c48e1c 0 1 0 2 ffbd2173ae 00d7e5f498 fee53c7c18 00d7e5f498 0042de8c52
00001247 0000 1fde2b6 00f8f20 00f8f20 fed3ab096 ff461c4ea 1 0 0 1 041cbadc20 0192717e90 028a39ce70 028a39ce70 0192717e90
00001248 0000 0126378 0007d50 0007d50 01e9fddd8 fe06b61e8 1 1 0 3 00211ea9d0 0446035580 fbdb1ad700 0424e52900 00211ea9d0
00001249 0000 00fafa3 1fada8a 1fada8a 01f8ea7ef fea7e8289 0 1 0 2 fea3cc631a 02e903fb10 fbbacd8d80 02e903fb10 015c339ce6
0000124a 0000 1fc0bef 004d2af 004d2af ff49a7059 001fa11db 1 0 1 5 014652e287 ffbb8243d4 018acbcc04 014652e287 00447dbc2c
0000124b 0000 009a058 0049206 0049206 00bd19afc feb41314c 1 1 0 3 01353bf7f6 02cea6d738 fe66908eb8 01996f7148 01353bf7f6
0000124c 0000 00a8ca4 00be87c 00be87c 00636d84c fe2871584 1 1 0 3 0325b4eddc 03fcf52c10 ff28b3d950 00d74c26b0 0325b4eddc
0000124d 0000 1efcb79 1f18fea 1f18fea ff2b09d25 029824dd3 0 0 1 4 fc2f223f7a fa621291a0 01cd1e1df0 03d0ddc086 01cd1e1df0
0000124e 0000 00ecc98 1f82e8a 1f82e8a 020aa9a54 fee9a8024 0 1 0 2 fdef04d71a 025aaa3e88 fb94626a08 025aaa3e88 0210fb28e6
0000124f 0000 0016d46 1f612a8 1f612a8 00c1b9b56 00747f48a 0 1 1 6 fd605448e8 ff03c9d8b0 fe5c945d90 00fc362750 01a36ba270
00001250 0000 00517c4 1fe574b 1fe574b 00a3bf346 ff9018e3e 0 1 0 2 ff8fc04183 00f249797c fe9d7870bc 00f249797c 00703fbe7d
00001251 0000 0129866 1f3beb0 1f3beb0 02b6b8ca6 fec84039a 0 1 0 2 fcc2d0f230 02a3003250 fa1fdd0130 02a3003250 033d2f0dd0
00001252 0000 00f460f 0032d20 0032d20 016bb6e1f fe3106f61 1 1 0 3 00d6e82a20 03ea637d68 fcec817f98 03137e8068 00d6e82a20
00001253 0000 1f94b31 1f64929 1f64929 ffe24bbd7 014d46015 0 0 1 4 fd6ebc0711 fd2e709e0c 0040551fdc 029143f8ef 0040551fdc
00001254 0000 002fa7d 011b8a2 011b8a2 ff3bb5f39 fe9a8045f 1 0 0 1 04af0548f2 0305fed460 01a8f4bbf0 01a8f4bbf0 0305fed460
00001255 0000 0004462 1f3e785 1f3e785 00c4391e0 00b5c3e5c 0 1 1 6 fccd9ba5cd fe767aad54 fe572d10f4 01898552ac 01a8d2ef0c
00001256 0000 00180ff 1fb2116 1fb2116 0074cdfd3 002368135 0 1 1 6 feb6719986 ffb35999a0 ff031cded0 004ca66660 00fce32130
00001257 0000 1f38e41 00c5e77 00c5e77 fdedf5bbb 008f823d9 1 0 1 5 0344e3818f fec942c224 047b9460f4 0344e3818f 0136bd3ddc
00001258 0000 1f41642 00934c8 00934c8 fe2dc1a52 00b28cf0e 1 0 1 5 026ee43008 fe7d65a8d0 03f1755270 026ee43008 01829a5730
00001259 0000 000ca1e 0077e2e 0077e2e ffa04a3d2 ff758ea56 1 0 0 1 01faf8565e 012bbb39e8 00cf359e48 00cf359e48 012bbb39e8
0000125a 0000 00d447e 1f221ac 1f221ac 023fbf726 ff71a44ea 0 1 0 2 fc55a83e8c 0134404540 fb2175d7a0 0134404540 03aa57c174
0000125b 0000 1fdb59b 00f3b49 00f3b49 fed4045e1 ff4ffef8b 1 0 0 1 0406923e31 017d0a737c 0289788f6c 0289788f6c 017d0a737c
0000125c 0000 0057c28 00e9772 00e9772 ffb071a54 fe8791b04 1 0 0 1 03db44d042 032efde428 00ac3854a8 00ac3854a8 032efde428
0000125d 0000 00c8af3 1fff15d 1fff15d 015455031 fead7462b 0 1 0 2 fffc21ad65 02dcfe6c4c fd1f234fbc 02dcfe6c4c 0003de529b
0000125e 0000 0074cf4 1f42d75 1f42d75 017e4c472 fff32730a 0 1 0 2 fce017a13d 001bd6b2c4 fcc44cc104 001bd6b2c4 031fe85ec3
0000125f 0000 0026bbb 004558e 004558e fffdcaa9f ff7ac3c09 1 0 0 1 012540a4be 0120767ca0 0004c5d290 0004c5d290 0120767ca0
00001260 0000 1fb95b8 0097941 0097941 fef47d2be ffe375a4e 1 0 0 1 0280fd0ee9 003dc66014 02432d3594 02432d3594 003dc66014
00001261 0000 001f936 1f89ac4 1f89ac4 00a8f60ee 003e25842 0 1 1 6 fe0b9f7764 ff7975a260 fe92313a40 00868a5da0 016dcec5c0
00001262 0000 1f3c6fc 1edd4d4 1edd4d4 ffd11b934 0266a98bc 0 0 1 4 fb32b4fbf4 facd36d130 00659055f0 04cd4b040c 00659055f0
00001263 0000 1fb6c0d 00617df 00617df ff24e7237 001caee3d 1 0 1 5 019c451f37 ffc1e29d64 01da5c69f4 019c451f37 003e1d629c
00001264 0000 1f142ad 00a1817 00a1817 fdd364027 00f12b2ed 1 0 1 5 02aaf7ec2f fdf5d1b2c4 04b51c2154 02aaf7ec2f 020a2e4d3c
00001265 0000 00a84ea 1f50cf5 1f50cf5 01c7c2888 ff8e688f4 0 1 0 2 fd1b29acbd 00f5f63ed4 fc253e60f4 00f5f63ed4 02e4d65343
00001266 0000 0037f7b 1f65858 1f65858 00f58591b 003831b05 0 1 1 6 fd72bf5a18 ff865a0fe8 fdec6ef1d8 0079a5f018 0213910e28
00001267 0000 1ec63d0 1f83859 1f83859 fe66dcbe6 028c42646 0 0 1 4 fdf19c7dc1 fa7bca8634 0375d9bf34 020e63823f 0375d9bf34
00001268 0000 1f3a1d7 1ed4466 1ed4466 ffd5ff10b 0273677bd 0 0 1 4 fb0c88d956 fab1a09820 005afafcd0 04f37726aa 005afafcd0
00001269 0000 1fa0564 1f37d96 1f37d96 0021a79a8 016543d60 0 1 1 6 fcb19c2a06 fcfa803198 ffb7287ad8 03057fce68 0048d78528
0000126a 0000 004e5c1 1f49b6d 1f49b6d 01368d2ff 002d79c1d 0 1 1 6 fcfd2821f5 ff9d8fe7dc fd5fa39eac 0062701824 02a05c6154
0000126b 0000 1fac643 00f4910 00f4910 fe83bfdb3 ff9e94f0d 1 0 0 1 040a366b90 00d2e47708 033742ab78 033742ab78 00d2e47708
0000126c 0000 008f414 1f3f899 1f3f899 01ae4106a ffc9a64c2 0 1 0 2 fcd21f2801 0075b30b94 fc5c7823d4 0075b30b94 032de0d7ff
0000126d 0000 1efe72a 1fa506c 1fa506c fea537492 020c7787e 0 0 1 4 fe7f4b5b4c fb90794a60 02eed7c080 0180b4a4b4 02eed7c080
0000126e 0000 00799fc 0034df3 0034df3 009a153ee fefea6d76 1 1 0 3 00df950e6b 022d2f65dc feb2625a9c 014d9da564 00df950e6b
0000126f 0000 00443ea 1f47d92 1f47d92 012743e36 0040680a2 0 1 1 6 fcf5441b62 ff749325d8 fd80bc77f8 008b6cda28 027f438808
00001270 0000 00289be 1f15663 1f15663 0129c9db0 00a06a8f4 0 1 1 6 fc1fedf05b fea4b521cc fd7b47782c 015b4ade34 0284b887d4
00001271 0000 0063af7 1fca16c 1fca16c 00dd4184f ff8c0a0c1 0 1 0 2 ff1c05d44c 00fb139218 fe20f5a0c8 00fb139218 00e3fa2bb4
00001272 0000 1f65849 1f54983 1f54983 ffa21898b 01acae299 0 0 1 4 fd2b2ad07b fc5fdfb8d4 00cb55ce24 02d4d52f85 00cb55ce24
00001273 0000 01060e4 1fa5d61 1fa5d61 02134b0ea fe9cceda2 0 1 0 2 fe82b80809 03010c04b4 fb81b1a5f4 03010c04b4 017d47f7f7
00001274 0000 1fbbcea 1f9f1a3 1f9f1a3 ffeb48e9c 00d1f7f08 0 0 1 4 fe663e2d9b fe39674cec 002cdcef0c 0199c1d265 002cdcef0c
00001275 0000 1f29908 00d525d 00d525d fdc5267b6 009a8baa6 1 0 1 5 038559b665 feb15cdec4 04d3ef8544 038559b665 014ea3213c
00001276 0000 1f26e12 0082e6b 0082e6b fe10ed7f4 00ef67f10 1 0 1 5 02298ca5a3 fdf9a3aa4c 042fe0ccec 02298ca5a3 02065c55b4
00001277 0000 1f68d46 0013c98 0013c98 feecfc6f6 00ec5e02a 1 0 1 5 0053acc858 fe003b8370 0253700850 0053acc858 01ffc47c90
00001278 0000 1fa3719 1fb7711 1fb7711 ffaa4eaaf 00e36881d 0 0 1 4 fecd2b0d39 fe13a42bec 00b98b6a3c 0132d4f2c7 00b98b6a3c
00001279 0000 1ed6ef7 0008aeb 0008aeb fe0110649 01edfa6bb 1 0 1 5 0024b73623 fbd2792e44 04523d7cf4 0024b73623 042d86d1bc
0000127a 0000 1ed955b 1fac6e1 1fac6e1 fe5f36731 02440295b 0 0 1 4 fe9e9a2d89 fb1836ff5c 038668674c 016165d277 038668674c
0000127b 0000 00c0fd2 013d63b 013d63b 001078c94 fd83a0830 1 1 0 3 053e29ddf3 0561c9fc8c ffdc4c0b2c 0023b3f4d4 053e29ddf3
0000127c 0000 1f4bbeb 00de12f 00de12f fdf63f095 005803f9f 1 0 1 5 03ab18f507 ff41685b74 0469a2b864 03ab18f507 00be97a48c
0000127d 0000 1f2eab0 0012444 0012444 fe8c18948 01503a1e8 1 0 1 5 004d3ebce4 fd280604d0 03253793d0 004d3ebce4 02d7f9fb30
0000127e 0000 1fd31b5 1feb43e 1feb43e ffc850e99 00602e84f 0 0 1 4 ffa85136ee ff2fc1c6d0 007890bbe0 0057aec912 007890bbe0
0000127f 0000 1eebaa9 002bf3c 002bf3c fe01af741 01a87878f 1 0 1 5 00b9dcf29c fc68f63808 0450e3fb58 00b9dcf29c 039709c7f8
00001280 0000 00900c3 012058f 012058f ffda0dc2d fdf2c4887 1 0 0 1 04c35a1867 047128ab34 00521f67a4 00521f67a4 047128ab34
00001281 0000 1f2e290 1f465aa 1f465aa ff525ed8c 02183826c 0 0 1 4 fceef29b3a fb770a4048 0177f3f548 03110d64c6 0177f3f548
00001282 0000 009ff5e 00711d7 00711d7 00a018208 fe82fa60c 1 1 0 3 01de560bef 0338f268dc fea55c913c 015aa36ec4 01de560bef
00001283 0000 1f6ae7b 1ee0742 1ee0742 001ca0797 0214fcb81 0 1 1 6 fb40091092 fb7e0cfbb0 ffc20e0da0 0481f30450 003df1f260
00001284 0000 013a061 1ef0ab2 1ef0ab2 031c1d23d fef5d4a1b 0 1 0 2 fb849aa582 0240530100 f9445899d0 0240530100 047b655a7e
00001285 0000 1fb27e1 012f8bf 012f8bf fe547890b ff5aaa1e9 1 0 0 1 0503a03317 0165ef44c4 039d9df594 039d9df594 0165ef44c4
