# id numerator denominator quotient remainder div_by_zero
00000000 000000000000000000 00000000000 000000000000000000 00000000000 1
0000039c a060a705c53ebfbafe 09039743911 00000000011cac062f 08cc5a6dadf 0
0000039d a51fc1911dcb51207b 055fbe0a7ed 0000000001eb9fc53a 032fdfeb3c9 0
0000039e c20f46485dc97b7a50 07d2fcff74a 00000000018cd75ce7 009c0cebe8a 0
0000039f c25f81c9433d0042a6 1632008ca0a 00000000008c1e44a5 0581c7f6234 0
000003a0 d2fbfa12a0ea5c35ce 0b3deffd025 00000000012c48162a 0167218e1bc 0
000003a1 51828105d15dfbf15a 01f1ec2b603 00000000029e8399b8 011e5b85432 0
000003a2 218b48a4ff172bad14 0a7a8f989a7 00000000003337ea93 03c202dfc2f 0
000003a3 28c7e2d5f3e6c98710 06a761549ac 000000000062101191 047281660a4 0
000003a4 62f88c24907a68fd35 0dd74686a63 00000000007268dc0c 059fbdeec91 0
000003a5 443ebf6053d6e484d2 02e43f1440f 0000000001799ec272 01aa79ed824 0
000003a6 ab5c3b60c234b9a084 0460cfb4bd7 0000000002723c412f 0407ff11d0b 0
000003a7 bef10900b9627046e3 0147a59879a 00000000095302bead 000441757d1 0
000003a8 402188e64b2f3a2d39 06474c40c57 0000000000a36e0f08 03759feb181 0
000003a9 ccf2d5391cebb8fa4d 00aa6dd60f3 00000000133d9f9f8c 0040d840869 0
000003aa 0cfda6664d4fbedf4b 061e9fc9d9d 000000000021f70aa7 03c7e50ebe0 0
000003ab f6e799647fd9eac126 0c0ec1e22b9 000000000147a1e21e 0236e625d78 0
000003ac c072fcd54b115df8c9 013f52a3cad 0000000009a492caf1 003821057ec 0
000003ad 1bbaf1e7e5eb65140a 1f751e60ada 00000000000e1aaf7a 1179c34e226 0
000003ae 238262b6155d84f2ab 1d6fb3361dd 0000000000134d0b0e 0d095081995 0
000003af 5c13ce14cad0d3018c 0753df2f447 0000000000c90d764c 04c497ec278 0
000003b0 4add11a93c69d5d631 008d58cae48 0000000008796c4c36 0000c0bb301 0
000003b1 ef27bcd9d40c88d840 0acfcf7124b 000000000161eb2f47 06151ce0073 0
000003b2 4c2f55f27e1c3d845c 16cedcdfa7d 00000000003571b753 1675238f2d5 0
000003b3 5621c93c673e6da4d3 0ea3d2b766c 00000000005e223c46 0c2f271f34b 0
000003b4 9aa4e7d0e1726511e3 09b38eff3be 0000000000ff0bdbef 02849b2f981 0
000003b5 1c3719602bb8ac6197 03d58ea425b 000000000075bdb639 005cd27e954 0
000003b6 f6503fa8754c0fe0eb 0a503f0a79a 00000000017e1f99b5 03297185709 0
000003b7 f7a8ef1ccca15fe17b 046fd42318b 00000000037d1b0903 0433d3269da 0
000003b8 155485d40ab9247ee0 06ef52d4012 000000000031366fc8 03d9936a2d0 0
000003b9 84b66903a6b24b33ec 02ff4bd8c9f 0000000002c47309e0 007fb1191cc 0
000003ba e26404b9155b84f8cc 0cf47e13e51 00000000011799fc4c 041c5e5bcc0 0
000003bb f694f08e4478a1a686 0fc73fa91b7 0000000000fa0bd7dd 0dbf0142a8b 0
000003bc cbe753c950ac334945 1617f77294c 000000000093aa4836 10e34fb333d 0
000003bd 61307878da013ba3b2 07123215d67 0000000000dbea01d9 0699b701063 0
000003be 6a1a870a546f0056f9 11249113763 00000000006307b839 0d9fda6d9ee 0
000003bf a786786d4367c1475e 139ba9f02b0 000000000088b2f837 114e69d338e 0
000003c0 1e890e28b48c8874ca 06e4628ea3c 000000000046e334d5 05fc1b560de 0
000003c1 75a2eb5ebc4b2a3f68 08e9874bbb5 0000000000d330f197 08118aa22a5 0
000003c2 b7f685f579423db186 1ea8a3d7c81 000000000060016679 19b8f11728d 0
000003c3 62682a06a035eb91c9 185b0c68dbd 000000000040a586f7 0b21d56e26e 0
000003c4 1c6c754141ae9f4b07 13cc66eab3b 000000000016f86d83 0be11ed8cd6 0
000003c5 ef7f7456b4886470b8 121cd892540 0000000000d39007ac 086fc3aa9b8 0
000003c6 b69ecbb01666364ed8 051657ff1e0 00000000023e5be19a 01aa908ee18 0
000003c7 bcdcdbbfa2e10fb56c 08d9a1f92c4 000000000155711a81 03225bad8a8 0
000003c8 dab452306ef8bc7efa 0aec2ae0a69 0000000001405f2c85 094cd900a6d 0
000003c9 7a66ea56576db98ffe 16a836c37e8 000000000056701e00 0d059ac5ffe 0
000003ca 466bdcb62ea0fa119e 16602cb5042 0000000000325b0a04 08839343c96 0
000003cb 455ccb6b83c9ed29ca 066da4935de 0000000000aca49b4b 01fd8a4f7c0 0
000003cc 0de21d33b079353a1e 1b6b30d8b75 00000000000819fa82 1600bb726b4 0
000003cd adcf393cc61e243d89 164bdbb2716 00000000007cba177d 0a09b432dcb 0
000003ce 850388a3d4ddb21013 11f7f558138 00000000007670f1c5 0c009bfe7fb 0
000003cf ff63dea5a8572d3bc1 1b3b13e63c0 0000000000960f4945 1946eaa9901 0
000003d0 7aa48d675c91ddf054 1cc9a1d3227 0000000000442a06df 0690cdc565b 0
000003d1 3bc3e20fea8d30a090 19b2d39a0d2 00000000002535c27b 0e9812737aa 0
000003d2 54185cb0eaea5eb5bb 1f75f927dc0 00000000002ac4a790 1a2d0efb9bb 0
000003d3 ea983dd080ee420647 0cbcfe860d5 000000000126aa294c 02e12512a0b 0
000003d4 5e07991b19d51e87e7 1357549dc63 00000000004dc94975 0f159c993a8 0
000003d5 31da58a24ff58a30d1 0bc6270e10b 000000000043bf0a63 07fb2e3bb90 0
000003d6 acebd3f17e9981ff19 1eb48cba69c 00000000005a1b381a 19f3decf341 0
000003d7 6f51053b84f195ab77 17bf0c02ace 00000000004b0100ab 0709c6b13dd 0
000003d8 8573a8bd72d895352f 1cb879bad7e 00000000004a5846d1 18a81bc1d51 0
000003d9 900529de2df97d21be 0206fcfebaf 000000000470a5b6bc 0029372a33a 0
000003da d744b8ff3bc8f18c85 11b901c1132 0000000000c2580932 11ad9ab6ec1 0
000003db 1c661e9d1a9bd41d0e 191135ceb57 0000000000122065e8 0d3dde58336 0
000003dc 33c87e4f88ccc09e6c 0941a9c70a2 000000000059820e89 0387c9b7bba 0
000003dd 4bfee0d4112892e4db 17b9e6be57a 0000000000333f9aa9 0e3e4470351 0
000003de d1570db0352e476d2e 06e1f41336a 0000000001e6a6b924 04018389846 0
000003df 78877d18dcef15b049 14b2c75d543 00000000005d2b8c8c 12c04c36ba5 0
000003e0 3925b0754bdc10541a 16c3f1568ef 0000000000282a0d2f 14fa197ed39 0
000003e1 6b59f21fd5c00a25fc 0dadfad14c1 00000000007d8f8bf7 06420f754c5 0
000003e2 d73c45745a8808f1ff 05047961535 0000000002ae5ab2ef 009dd8a4b84 0
000003e3 69cd7e25e5cd3465be 0571cb2ed75 000000000136ed4643 00eda21421f 0
000003e4 f658fdc40b5a5d6534 0ac974a1672 00000000016d66c50e 0a9959e70f8 0
000003e5 5844d1884c567addf1 1222c411037 00000000004ddfa71b 0458f214724 0
000003e6 02cfcbc56f92a0835c 1e599ba4acd 0000000000017b76b6 08bac35d79e 0
000003e7 74650c4382075feb19 1fd6bad53a1 00000000003a7df5f2 1510ce0c7e7 0
000003e8 fd70991a7f6d629775 129769829c4 0000000000da1cec49 022dc0dfe91 0
000003e9 386e3f45e1d684b4b2 1b68a4fee70 000000000020f110f8 15962beb832 0
000003ea 1b4489b4f6b34c0317 0718a0ac207 00000000003d7b35b4 0268533232b 0
000003eb 5fd29de529c93cf676 0f9aa4f9eea 00000000006241075a 0aece7cb232 0
000003ec e15d4a80a1420cbed3 07e96f00232 0000000001c7c029e7 0521ba0c1b5 0
000003ed da57d35216e336be9b 107ee4da6f3 0000000000d3c8357c 0a4ab3191e7 0
000003ee d0d76fdfa52ec7b437 114394e5b68 0000000000c18d1676 0544886a247 0
000003ef 30832c8b51c9e6fde6 0638c042e36 00000000007cc1c87c 02db5106bbe 0
000003f0 5e14e73bf65541b05d 0cb9c472d6c 0000000000764a0416 082e1361915 0
000003f1 97ddaa6be16a85a287 06c80a13a0b 0000000001664fb64a 02551420959 0
000003f2 13057f63e69d527e3f 0bec134edee 000000000019870c87 01a88bfddbd 0
000003f3 7cf1b5f5889e1ba3e4 1c06fef0491 00000000004753ba51 18ed826d803 0
000003f4 ebc548df3e17e0adf5 008451b5063 000000001c82632df4 000106da899 0
000003f5 17cd665f5bb79b212b 0231259eb76 0000000000adbdc581 00eb1fbacb5 0
000003f6 62b57a8f591a2fb6e2 0468f8beed7 0000000001661fb38d 02a9c13d577 0
000003f7 bfeaa0a4788c84d4cc 04fa3ccd660 000000000268e8feef 0201c95712c 0
000003f8 b11285d730c25b4ca3 1a1594a56cb 00000000006c9d8d85 0fa8e6f662c 0
000003f9 aebd27f0db282590fb 0eba5f0c817 0000000000bdd48aca 057be3f48d5 0
000003fa 896b6483d37de39f11 058e14a7afb 00000000018bcebc19 0028c53488e 0
000003fb 15b148fbc1c8c998cd 1d176f3d6ab 00000000000bee3d8d 1203e5b9d9e 0
000003fc 1e446b996239050806 17396f47224 000000000014da226a 0653dfcfd1e 0
000003fd 27d858989aa23ef4ff 16c172f5f39 00000000001c0415d5 09cbc210d92 0
000003fe aadc97aed8afa84fbc 08ce1d108ec 0000000001367a01b4 07c0f2d1dcc 0
000003ff 0069cf97ea109aba2f 19218d33392 000000000000435da6 0e2beb53f83 0
00000400 e462f698983655a437 0c97a27da7d 000000000122310670 07369da1f87 0
00000401 5e335153e5d893645e 04789f7519c 00000000015117f834 00f8a43b0ae 0
00000402 ca7274b32ada4c5c4e 071e073cee8 0000000001c71c292e 058fffa069e 0
00000403 68141c98b6a0da35af 017eb7d12ca 000000000459e3d622 016e96adadb 0
00000404 9d567de7d305da39cc 0d767f0370d 0000000000bafd1c1c 07f87b5c860 0
00000405 2900cfda1ded000429 0df03f1534f 00000000002f1151d3 0bc487d5b0c 0
00000406 75d5cf00712a80bdd5 0e9be201e8b 0000000000810e3dca 08dc7478527 0
00000407 3157baecf38d4aea99 0f0c3d209ae 0000000000347709d1 0e77497e58b 0
00000408 fb6fcf7883b7ef5027 191164df905 0000000000a07bbd94 0117c9ba843 0
00000409 ce039d0a7eb082b40e 09633c162b3 00000000015f1fca2d 0829ef61c97 0
0000040a 08d406242393e4084c 0fedf139548 000000000008de081d 0a5fd91df24 0
0000040b 7252fddede9bf603dd 013081faf69 000000000601ccb10b 00a29a5e15a 0
0000040c 66bcb16cab291cf48f 0f3b2d1db0b 00000000006bec4ea4 00d22cb4783 0
0000040d d6f20d6da8c5296efb 0a27dcb7c02 000000000152a3cab6 0962d5fb18f 0
0000040e af8fb68c2401be7c6b 10afa8cec74 0000000000a857890a 09052472be3 0
0000040f a873b72f6a71ecff15 0189b3a00c9 0000000006d88b3dd5 016735772d8 0
00000410 e0c7dd615330a4c6a0 1df5acb38d2 0000000000780b60c7 1498656db62 0
00000411 63176a51d77a140f61 0cba452fa44 00000000007c91996f 01cf202e7e5 0
00000412 e68b74d85e1bbaf85e 0b9aaff651b 00000000013de05995 02fe44ebca7 0
00000413 8d033dca8226bbba8b 03bfcc3c005 000000000259c7e11f 0207e6014f0 0
00000414 2a4922d92995411879 1b92382e526 0000000000188a00d5 013f2dc6fdb 0
00000415 de348260a6bbf1cc35 1cdb60f63e4 00000000007b34237c 0ff9b853dc5 0
00000416 626455bd4ca07e2e6f 1bcbcfc0933 000000000038a2e5ae 075beaf4ec5 0
00000417 9d534d78090f8de945 0986eac4a48 00000000010837b568 03e1392d405 0
00000418 c8c944d993f5c52e3f 12d94e18f17 0000000000aa70641a 116dae7a9e9 0
00000419 aaec92ff26f565d591 133c71cf3ea 00000000008e2b5be7 07e3b438f6b 0
0000041a de8d066d46e93ae981 1ad71bdfe0a 000000000084aab6f7 0e93dabb1db 0
0000041b 6a4dc746446d3688b7 081e68c8cae 0000000000d17f3974 07ed1e20bdf 0
0000041c dcc975cb7c2306a36a 03a358b005d 0000000003cb01a44b 035a7b4f42b 0
0000041d bba222fbbfe144f2a7 10348340399 0000000000b9421c6a 07bcce4b94d 0
0000041e 26bea296a47b9be62e 00f42e8adde 000000000289eb04dd 00cad3c5588 0
0000041f eef5c4f04bb39f37ff 1f383de60d6 00000000007a775faa 0219c897fe3 0
00000420 ec8ec70e7cf90b7d77 1554b47366a 0000000000b1704f6c 07f24d5d2bf 0
00000421 2b3f08a0258d799d26 1af1a42c889 000000000019ae4508 19f0d386bde 0
00000422 af852cb3d573b472bc 0c46b60c88f 0000000000e4c2e6dc 098dff99dd8 0
00000423 f68f4b35367e8f2abb 0e9f4925895 00000000010dcac343 0218c367cbc 0
00000424 822a31ac41ffc18c9c 066afd8bb9d 00000000014480bc17 01487016581 0
00000425 985a5170dacf947c8f 020e70182c0 0000000004a16540a5 012352b36cf 0
00000426 39ade8facf42386126 03c9a73b65c 0000000000f3a6042f 02384787642 0
00000427 c0e02146f131d0c6e2 0cd5abb7443 0000000000f071873e 09f3c8849a8 0
00000428 5c2ba47625cfa7fd50 1585c3ece1a 000000000044852c7f 0154591466a 0
00000429 b6aa93cc9c40d917c8 02f33b7073c 0000000003deb0bac9 02aa9a2d1ac 0
0000042a fb91ff986f439cd3e1 13ee84543b1 0000000000c9f2216d 1157a133084 0
0000042b d97e6edbec45298c5b 1e6db4259f1 0000000000725cf65b 044ed89fdb0 0
0000042c fb0c95e565f0241e51 0b4111e7efc 000000000164ea4403 04720b5b15d 0
0000042d 0784853903b0116da8 1baa15f480a 000000000004591123 08818c7ea4a 0
0000042e a1ae77413c408d4222 169aaac15ba 0000000000727194d9 05cad054f78 0
0000042f 4d09e086e7cfb4e63f 1089e680d89 00000000004a878663 0df5922f444 0
00000430 9fe36f988d96fac28b 06a10684396 000000000181e98ba6 0543d267d47 0
00000431 f4eb4ca189af1f7196 1b92d0cb3d1 00000000008e1e5ab2 1b6e494f044 0
00000432 9e4d2e6f7b840411cb 1fd3adf8024 00000000004f94cfd6 17063c1d7b3 0
00000433 b8669cb5bbc7e6d01d 034e0d3a0a0 00000000037cbdeed8 02e3fe2891d 0
00000434 8a40b0f877d8441c9d 12f4f18cacf 000000000074b0465b 014b8af6b08 0
00000435 b6b5f58f226a2bce72 0f50e25b2c6 0000000000bedefe2d 0a58a76eda4 0
00000436 5a3568caeb79fd13da 06ff1746892 0000000000ce4bba1b 06e4ff5f874 0
00000437 7946e9f71091eee8c7 06c340de9f6 00000000011eee636e 0207bc63f13 0
00000438 9446b504cff7d7fdb2 13f6bfb84b2 000000000076d5ef06 0142af6b386 0
00000439 8c012fe59c802012d2 05d75262779 00000000017f8086e1 004cd6e0b79 0
0000043a 4d8957b96da30f5611 073f5832697 0000000000ab2cec0c 057ba6252fd 0
0000043b 48a52ae251f3f0e032 06896a2d9ff 0000000000b1d01838 0474db1486a 0
0000043c 0f94e6712f5708b6bd 090604cad29 00000000001ba0e6ce 04d692289bf 0
0000043d 8a0207501a5d236684 0865fb23919 000000000106ec6832 03f0c1617a2 0
0000043e 82bc532f3f4f3d8c7b 1ae62db2936 00000000004dc3735f 0ca8a43ff71 0
0000043f ea0b257382de6305dd 108d04f0c09 0000000000e24102af 029d9f8b9b6 0
00000440 9b680d8086f0190091 064a345af85 00000000018b51ba81 051485fec8c 0
00000441 fbc2e51c8796a7f3e9 081e2bf0797 0000000001f0365903 02d5aed5e24 0
00000442 76787fc6ca48e08941 1efc483d705 00000000003d2cc16c 196d64b0e25 0
00000443 a4cfff6db28838c006 16eb5292644 0000000000730e648d 08409e41c92 0
00000444 3fac2bcec65109f27b 172e6266079 00000000002bf29e9c 03adcba7abf 0
00000445 0c79a6e5556ec678be 1879713f507 00000000000827d549 1453325c6bf 0
00000446 58e2575d3de83fdee3 134e9ca5fe9 000000000049a8c991 08d35699aea 0
00000447 93804315efe93a46fa 15bcdd6bcea 00000000006c915028 0f0ec19a26a 0
00000448 2d3a382916f56bfd12 07a089e24b2 00000000005ee09400 04210751512 0
00000449 ac5ca41e6d904c55f6 047b6f21cd4 00000000026747e71c 019cb01e2c6 0
0000044a 6133b2267ebc161791 1a897b14ded 00000000003a9b26ab 05b3696dc42 0
0000044b 77376799b190672cf5 13424e1f2f8 0000000000630aeaed 0eb7d728d5d 0
0000044c 04025146994bc86191 1ce7a4a1179 000000000002381ba5 147e5bb5b94 0
0000044d a95d6059f17b1190b5 0e9cdddff1d 0000000000b97170d6 014b3149e77 0
0000044e e1006735932247ce80 1bb7b8cbf92 000000000081e1c9dc 13681978b08 0
0000044f d1996895f28b77bdf7 15f97eafc4f 0000000000989cb203 131b823db0a 0
00000450 8426b291567060915a 0aec4cb83cf 0000000000c192f768 005e6784c42 0
00000451 7e28284278ba31ae08 03499851ffc 000000000265ffc092 0240c447050 0
00000452 607b05f1f02a320c62 0c62cbffd9d 00000000007ca1ec25 07428e8a8b1 0
00000453 37bb8e131c47e826a3 13e304e52af 00000000002cd704dc 0ec06555c3f 0
00000454 68692d896459f76e21 1fca82395f4 0000000000348c6de5 0df39d966dd 0
00000455 f2b5ea8468cef6b538 043f9389532 000000000392170bb4 0263946a810 0
00000456 35e384a5ee7ed893dc 19200e5351d 000000000022512110 11d3c7f850c 0
00000457 07cc43cb51f359a732 1383f73f2f1 00000000000664a921 031ade23d21 0
00000458 8a52293292d83d162b 0862e29cc53 000000000107e65940 083ee2f266b 0
00000459 38dd81096c0c7b1253 07c669c4011 000000000075055de1 07a148b9662 0
0000045a d809b59b608b580836 04331cc7f87 000000000337119416 0409114069c 0
0000045b dfd9e8fcb1f5790020 1c8ece6f55e 00000000007d6a9519 0bfe72f53f2 0
0000045c f4efb1b7bf9b65cf84 00c98bdd6bf 000000001371cef562 0055782cf66 0
0000045d fbe1f78520bf555e4e 0a3c0083262 000000000189c85f3a 0046437961a 0
0000045e 27b2ae3d3ee6d7b982 066025daf73 000000000063a00659 052c1490887 0
0000045f 86de38d89ff65e0032 1f0a4c062b9 00000000004584e4e2 1a4683614e0 0
00000460 dd6257162048b672d2 1574a5d9ad3 0000000000a5176c2f 0873c410215 0
00000461 f43f6d87d959ac4c48 1a45df17799 000000000094beaf84 085a0db0a64 0
00000462 25ca09a2e3e6966e0b 0e1b62f7467 00000000002adc335c 09a0ad41407 0
00000463 2d8131432f44831771 1b51f93d1fb 00000000001aa650af 152d6161cdc 0
00000464 fc07f7017ed6247532 0641c745ba8 0000000002847bb9b4 010145f9b12 0
00000465 3c4f69e671b7f8d444 08c341ce965 00000000006e1f1463 05da553ae35 0
00000466 204258ceceecdcf1b8 041002d5677 00000000007f0cd5e3 000f5244333 0
00000467 aba539e619d0385239 1fd81722071 0000000000563e2c52 01ceab88207 0
00000468 5eb85af7ba73449c65 1e93a9553df 000000000031907f61 13e4fa433e6 0
00000469 87d64820db62448bba 13daa902819 00000000006d77cd11 01855f6dd11 0
0000046a 0c451acf3943c1d57f 0cc81281bdb 00000000000f5c0dd3 00fee94c0fe 0
0000046b e53f120bf0a3ad8fd9 0f56b7738f9 0000000000ef211c0c 01fc0c2a82d 0
0000046c 19f524a62a427ad673 0cf5cb4d5a0 0000000000200bcbc6 0cbfb57bcb3 0
0000046d e82d2a994464a1114c 09fefb3a1b3 000000000173a15278 035640eef64 0
0000046e 4f7342e7838e650e07 13ade199a84 00000000004098a31f 0239d894c0b 0
0000046f 8e7e968e1834c7afba 034fb923c80 0000000002b07ffed6 00ecd021cba 0
00000470 a67b9d6e3d8c0308ef 10466abe7e8 0000000000a3ab4c15 0e9771822e7 0
00000471 231ffd4150d2b2d6e4 0a353d2b357 0000000000370e1370 0960372ebd4 0
00000472 763b8f2cbd98cc5cc2 011cc9efd26 0000000006a47dd036 0094e0616be 0
00000473 98f3871f06628f8106 060800c671d 000000000195c18732 02c37e6125c 0
00000474 0fd1adf7aa21f0a599 0f712767771 000000000010640378 0e45ede55a1 0
00000475 6eaa1416bd522bfbe6 0af3474db7c 0000000000a1b26389 0677689928a 0
00000476 304cca5fc4ad3de79f 0d5fde5ce49 000000000039c817be 0ab2d1e3e71 0
00000477 0a7850c55b92fffe13 062d199d64b 00000000001b1fa10b 00ff5899dda 0
00000478 23b64445ebc20f6de6 1169c23d4ca 000000000020d05910 08366b7e746 0
00000479 fd1bd2c7f403398975 1b0716ffd27 000000000095d62e0a 0b823c2a3ef 0
0000047a 86a01448bf4cb7d4a9 084dee15eba 00000000010361771c 061168f0251 0
0000047b 00094851959fbf20a1 16144985be8 00000000000006ba07 083e55e0d49 0
0000047c 8c397c5824ee8c39d6 0679687ff11 00000000015a8a7a0f 049d3dc2dd7 0
0000047d ed25cbd78c4ca85cde 001d52f180c 000000008164fa13b4 001bd0a906e 0
0000047e 8518883c7d25d9c2bf 15e54317d50 000000000061423a4c 02b52246eff 0
0000047f 70bcbea95e109901ba 04049ceb7ce 0000000001c0ed4201 00dd1b12dec 0
00000480 a9f04f566bac27fe69 14d8f02fbab 0000000000826cbdf1 0c3d467d36e 0
00000481 ada9a466208544a003 0d7ffbfcb34 0000000000cdd2c722 095222e371b 0
00000482 0bb70ab09e41d87f95 0bff80064a1 00000000000f9f5f87 036654cafae 0
00000483 882a1b587d9ba45085 1c95bfbbfd4 00000000004c374d28 0535d0f9365 0
00000484 d3dc5b1060a7b98e70 1db1a8ce045 00000000007228290c 0f9146bfe34 0
00000485 37f7b6e7c19007d93e 1c8f01c8ac1 00000000001f5b1e4e 1725d77f470 0
00000486 7de16b13c5e56a88f8 1e65c543203 000000000042421e4d 01097752411 0
00000487 9836b9ead2af4ea4b6 10e41590682 0000000000902f551a 0ac2b3cd182 0
00000488 497e8b3de41d4f15fb 042086487b6 00000000011ced6497 00a5981f1a1 0
00000489 bcb8f9da1e89580e23 18a928c9e21 00000000007a71a100 08693544d23 0
0000048a 3820a03fcf9f1ca746 1efc72466df 00000000001cfb6326 043bb48252c 0
0000048b ea27f02199a9a6df50 14b90b6c8c6 0000000000b4ca6ebc 08734ea59e8 0
0000048c af8ae4cbab211c087d 16c3de75025 00000000007b6064d0 14aa4fc766d 0
0000048d 0404e7e386b90f3bdb 12e98f38c32 000000000003667685 0228dfc59e1 0
0000048e 6bafe4d85d7ace13dd 056ff3ee495 00000000013ce2114b 03fcea93736 0
0000048f 840d13671b6d96bb3f 0ff8d72d6a6 000000000084484486 0caebc6485b 0
00000490 261ffca338ea9cb91d 1ec8d1463bb 000000000013d0af69 0ca3422fc6a 0
00000491 d3eec2aa086d56ece6 09e7188288c 0000000001566c6594 007ef903ff6 0
00000492 cd7197b9ad874b12b9 138ba4d1149 0000000000a82d4ba3 1166253ae3e 0
00000493 4cb885e9461cda798f 14c4ddd11fc 00000000003b1aa35c 0ad775c8eff 0
00000494 3fb8f6c1dbb22c0e53 0029f05e5f8 00000000184f829e92 0010cefd6e3 0
00000495 a1d47cbe3ca0bfc387 0786d75d3dc 00000000015802f9e5 06fd39043bb 0
00000496 543df07c5b69d0a33c 0a2cf0c1ead 0000000000847636b8 042b2e418e4 0
00000497 128dfa8c19da24278f 11337ca33b9 000000000011424c07 072ad8fd180 0
00000498 ff03d4ecd464b3c0d1 027ebc4f699 000000000663539d56 00446b2146b 0
00000499 0786f7d52f1e6c3fd9 081a7563f04 00000000000edcc809 0547bb8e8b5 0
0000049a d008053a0af41a97fa 1c6106d5a71 000000000075499529 03e3dba56e1 0
0000049b 87ddf7eb8b87b9a180 128f394db73 000000000075215098 0a089f06538 0
0000049c dbd96b0f8e2c9f2bb2 1d18e09abac 000000000078e41c9b 10e98cd6a8e 0
0000049d 984db15d906f80360c 1eca90f99a5 00000000004f242019 1b6739194ef 0
0000049e cbb76cb9c4a25ef83a 09b342948cd 00000000015004e32b 04010adf6cb 0
0000049f d0685a7655f9c9cb3d 07eaa4cd641 0000000001a535220b 0053392f472 0
000004a0 231e1159505cb8a887 03843d166ec 00000000009fc7f3c0 00a25857387 0
000004a1 45b8a6051544ba3f4e 0bb77a27455 00000000005f359a43 03f9aa1ab0f 0
000004a2 b25d8c8557eacc0eed 06ddab78f08 00000000019fa7c210 01edeb70e6d 0
000004a3 2850054cdcfab6e601 0f03dfad60a 00000000002af4edb4 05e88a924f9 0
000004a4 21820dac128a78f5aa 1b12482ec3a 000000000013cde19b 05ae522f48c 0
000004a5 dd2dc0612a162a3367 15ffd55a950 0000000000a0dcac76 146422c6887 0
000004a6 ae52b80a4c69b21366 1d70d65e25a 00000000005ebd0434 112f104b11e 0
000004a7 cf6ea97ba1681edaab 16d25bec31d 0000000000916d9161 0288dfa7fae 0
000004a8 ce7ae75f48f2a759b5 1ae33565a3e 00000000007aded149 0cf01970007 0
000004a9 60cf201bf4cf6d5f26 0e078c254d4 00000000006e680d2b 0b91a5a5b8a 0
000004aa c667f88ab31719def3 148ee12b973 00000000009a6a6f0f 0e30dfa2436 0
000004ab 2d3fdcc4793d47b5e0 0f8ac89da5d 00000000002e952081 02042640d03 0
000004ac cc83ce56e9bcf0da42 0d4dd66aff2 0000000000f5f53d8c 0163441f7ea 0
000004ad b11b2e79a674cf756a 0cefd46cc41 0000000000db0a86d4 02a11ba4996 0
000004ae 7cea2b70b4f357c2e4 05a0749b037 000000000163335d47 00cc8eee8a3 0
000004af eeb2518004bb486ba0 09623709c72 000000000196fff4db 0847347ee1a 0
000004b0 d9d0acb5c9574d8ab0 1fd759dae93 00000000006d735ed6 18f1c5aa1ce 0
000004b1 1a3370c19a13d5532a 03f9e5503d6 0000000000696ea86b 000afd448b8 0
000004b2 81766c170ab8d45d53 042ef6b2e64 0000000001ef244584 0397fff7dc3 0
000004b3 62787283effa18ced0 007808c95ab 000000000d202a4cd7 004598a5833 0
000004b4 22ae4d35c92d5a9206 12cc0bb06b1 00000000001d852f93 0c7a4c63b63 0
000004b5 84ee030ef9d034b3fb 150d578efbc 0000000000650770de 0980e4e8ef3 0
000004b6 1c2bfe1880424b6bce 01e2b90752d 0000000000ef0b35f5 0019cd9f6bd 0
000004b7 987e8842e06f62d2c3 1bd3d8cb22a 000000000057adfea0 0e7b24bcc83 0
000004b8 66ad61581e1a2e82f0 1be959ef434 00000000003adbd3b7 14071cb15c4 0
000004b9 f2d7302a8b2ff83ac3 1dd394bfbef 00000000008244b694 1cbc172aa97 0
000004ba 5172eb58d84c64c844 193936664bc 000000000033aa5a1d 13e418946f8 0
000004bb 648abf4f1083df3db9 04d124c5f55 00000000014df59d9e 02d94ec4643 0
000004bc d1dcf1fefa0d7f76d2 1bcd0e71ea4 000000000078c7b7be 17c19937d1a 0
000004bd 5c6fb13b54a15938a1 1bc8b177d22 0000000000353b4140 18f03de4e21 0
000004be 61d452317ea171c543 1ea4a136789 00000000003314a869 0a521d66612 0
000004bf 4f49426e9e10f607b3 0ba6eb3cf60 00000000006cdf371f 023e3024b13 0
000004c0 c19e2f9b0d64a399e4 006f1baf11c 000000001be1b8bd0d 0013203af78 0
000004c1 56ffb29a00c2b21973 10c2354b774 0000000000530f81e7 0cdd5031bc7 0
000004c2 22047ffac51c28ecb4 0d5da7da383 000000000028b8c848 01382ec97dc 0
000004c3 1dcbb88e1af4f838e6 09a84c2414d 0000000000315d4acb 02212152ed7 0
000004c4 36d056ebe4a172c3c8 1988268aa90 00000000002259a03a 0cb3f121f28 0
000004c5 d010534a957e921c5c 107425c484d 0000000000ca5397a8 0b550663ed4 0
000004c6 4fc3d04b3fe4aa4993 08bc043fdc8 0000000000921d9b39 0491b36b00b 0
000004c7 6dd24afd382f4ba5eb 1dbb1127c70 00000000003b1a178a 1539ec6818b 0
000004c8 937cd14fa228e4988c 0871a539b13 000000000117779d30 0492847ddfc 0
000004c9 f841b5fd73b14eafcb 04ee9d5f8d9 0000000003255c274b 04dcbb9b938 0
000004ca 4207207f8356594afe 16cdf36be79 00000000002e53814d 0501dac0799 0
000004cb 889673b592b9d8f6eb 150433d03c5 000000000067fc4c1c 0414922115f 0
