# row_id profile index ia ib ic theta_e we id_ref iq_ref vdc pi_reset uq_zero_en xd_old xq_old du_d_old du_q_old sat_old i_alpha i_beta sine cosine id iq ud_raw uq_raw ud_hi uq_hi ud_lim uq_lim scale limited sat_flag xd_next xq_next du_d_next du_q_next sat_next v_alpha v_beta sector overmodulated t1 t2 L M H duty_u duty_v duty_w error_code
000000000000023d 0000000000000001 00000000000000ed fffffffffffe129a 000000000000b709 fffffffffffebfa5 0000000000005095 00000000003d6ef4 fffffffffffcfb36 0000000000081735 0000000000180000 0000000000000000 0000000000000000 fffffffff211aea6 000000001a48537a ffffffffe2ef81bc 0000000046921710 0000000000000001 fffffffffffee4d7 00000000000122a2 000000000000eb19 ffffffffffff9ab0 0000000000017af7 0000000000009106 ffffffffcab18935 0000000064e90787 fffffffff4599e2c 00000000160db585 fffffffffffa2ccf 00000000000b06db 0000000037f2a3ed 0000000000000001 0000000000000001 fffffffff28cf3d5 000000001515a2bf ffffffffd657eb09 000000004edb5202 0000000000000001 fffffffffff82dc6 fffffffffff6496a 0000000000000004 0000000000000000 00000000b3757faa 00000000236a33ab 0000000014902656 00000000c805a600 00000000eb6fd9ab 0000000000eb6fda 0000000000c805a6 0000000000149026 0000000000000000
000000000000023e 0000000000000001 00000000000000ee ffffffffffffddef 000000000000cf3f 00000000000031e2 0000000000007d40 0000000000416a12 0000000000018331 00000000000e5016 0000000000240000 0000000000000000 0000000000000000 fffffffff28cf3d5 000000001515a2bf ffffffffd657eb09 000000004edb5202 0000000000000001 ffffffffffff9394 0000000000005ada 0000000000001144 ffffffffffff0095 000000000000724e ffffffffffffacab fffffffffbece9d9 000000009e212618 ffffffffff094b8e 0000000025665ec2 ffffffffffff84a6 000000000012b32f 000000003c8c3353 0000000000000001 0000000000000001 fffffffffc2523b4 0000000016a8dcab fffffffffce39e4b 0000000078bac756 0000000000000001 ffffffffffff3834 ffffffffffed4f62 0000000000000006 0000000000000000 000000007b6be70e 000000006ac591b9 000000000ce7439d 0000000088532aab 00000000f318bc64 000000000088532b 0000000000f318bc 00000000000ce744 0000000000000000
000000000000023f 0000000000000001 00000000000000ef 00000000000111cb fffffffffffdfa23 fffffffffffe980d 0000000000004da8 00000000004de88b 00000000000402fd 0000000000091a9b 0000000000060000 0000000000000000 0000000000000000 fffffffffc2523b4 0000000016a8dcab fffffffffce39e4b 0000000078bac756 0000000000000001 000000000001db23 ffffffffffffa4d4 000000000000f1c1 ffffffffffffabcb ffffffffffff0d9d fffffffffffe5d4b 0000000027da486a 000000007f16e3a2 0000000001dd9f36 0000000005f32099 000000000000eed0 000000000002f990 000000000bfc14b8 0000000000000001 0000000000000001 0000000002a4a006 000000000b3d7118 0000000025fca934 000000007923c309 0000000000000001 fffffffffffce244 ffffffffffffe705 0000000000000004 0000000000000000 0000000007362142 00000000c3d3fd03 000000001a7af0de 0000000021b11220 00000000e5850f23 0000000000e5850f 000000000021b112 00000000001a7af1 0000000000000000
0000000000000240 0000000000000001 00000000000000f0 000000000001d9f1 000000000000dcab 000000000000ce6f 000000000000337d 00000000004a5ed7 00000000000431fa 000000000006e017 0000000000180000 0000000000000000 0000000000000000 0000000002a4a006 000000000b3d7118 0000000025fca934 000000007923c309 0000000000000001 000000000000ad98 0000000000000838 000000000000f404 0000000000004d68 0000000000003c53 ffffffffffff5d05 00000000255b0b3b 0000000057545d32 0000000009cf2314 0000000016ee8130 000000000004e792 00000000000b7741 000000004338f161 0000000000000001 0000000000000001 ffffffffffbcdef9 fffffffffbe9ed90 000000001b8be827 000000004065dc02 0000000000000001 fffffffffff68dcd 0000000000082452 0000000000000005 0000000000000000 00000000966d58a5 000000004beda042 000000000ed2838d 00000000a53fdc32 00000000f12d7c74 0000000000f12d7c 00000000000ed284 0000000000a53fdc 0000000000000000
0000000000000241 0000000000000001 00000000000000f1 0000000000022a88 ffffffffffff681a 0000000000003d33 00000000000039a0 00000000001fbed4 fffffffffff4155f fffffffffff5b854 0000000000240000 0000000000000000 0000000000000000 ffffffffffbcdef9 fffffffffbe9ed90 000000001b8be827 000000004065dc02 0000000000000001 0000000000018fed ffffffffffff84f8 000000000000fcdf 00000000000027e4 ffffffffffffc4ca fffffffffffe61cb ffffffff99f6a3c7 ffffffffb4c9deaf ffffffffe1e27fd1 ffffffffe9cd4e03 fffffffffff0f140 fffffffffff4e6a7 000000004b8e66cc 0000000000000001 0000000000000001 ffffffffec61a8da ffffffffe4c50f82 ffffffffb81423f6 ffffffffcafc90ac 0000000000000001 0000000000089df6 ffffffffffef659e 0000000000000006 0000000000000000 000000000a548d49 00000000c2290d49 0000000019c132b7 000000002415c000 00000000e63ecd49 00000000002415c0 0000000000e63ecd 000000000019c133 0000000000000000
0000000000000242 0000000000000001 00000000000000f2 00000000000007c8 00000000000021e4 00000000000161e8 0000000000000100 000000000004e241 0000000000004bb6 00000000000d25eb 0000000000060000 0000000000000000 0000000000000000 ffffffffec61a8da ffffffffe4c50f82 ffffffffb81423f6 ffffffffcafc90ac 0000000000000001 ffffffffffff83ec ffffffffffff473d 0000000000000648 000000000000ffec ffffffffffff7f6d ffffffffffff4a57 fffffffff35b24d5 000000005e5bc62d ffffffffff2bff5a 00000000062e1dfa ffffffffffff9600 000000000003170f 0000000010c45fd7 0000000000000001 0000000000000001 fffffffffbb61bf2 ffffffffffcb3a2e fffffffff42f257b 00000000582da833 0000000000000001 ffffffffffff829f 0000000000031437 0000000000000001 0000000000000000 00000000911c4354 00000000526bc354 000000000e3bfcac 000000009f584000 00000000f1c40354 00000000009f5840 00000000000e3bfd 0000000000f1c403 0000000000000000
0000000000000243 0000000000000001 00000000000000f3 0000000000024147 000000000000dac1 0000000000019062 000000000000e349 00000000005f4a23 000000000009c94f fffffffffff52498 0000000000180000 0000000000000000 0000000000000000 fffffffffbb61bf2 ffffffffffcb3a2e fffffffff42f257b 00000000582da833 0000000000000001 000000000000b279 ffffffffffff9723 ffffffffffff5a21 000000000000c2ff 000000000000cbe3 00000000000023c4 000000004a1a1eef ffffffffad8c3b05 0000000010ac051d ffffffffed7309bf 0000000000085603 fffffffffff6b985 000000003998b61f 0000000000000001 0000000000000001 0000000008ba43bf ffffffffe1208482 00000000396e19d2 ffffffffc0193146 0000000000000001 00000000000056fa fffffffffff388a7 0000000000000006 0000000000000000 000000006db7eac6 0000000078972ac6 000000000cd8753a 000000007a906000 00000000f3278ac6 00000000007a9060 0000000000f3278b 00000000000cd875 0000000000000000
0000000000000244 0000000000000001 00000000000000f4 ffffffffffff9c1b 00000000000244d1 fffffffffffe72be 00000000000083bd 000000000025ce02 fffffffffffc57a6 0000000000099818 0000000000240000 0000000000000000 0000000000000000 0000000008ba43bf ffffffffe1208482 00000000396e19d2 ffffffffc0193146 0000000000000001 ffffffffffff8037 00000000000234b0 ffffffffffffe892 ffffffffffff0113 0000000000004b91 fffffffffffdc1fd ffffffffe68903b9 000000004dc4c1d2 fffffffff45b9b90 00000000238e03fd fffffffffffa2dce 000000000011c702 00000000750a2d2a 0000000000000001 0000000000000001 fffffffff88eb8ce fffffffffbeef427 fffffffff22d6829 000000002a36bdd5 0000000000000001 0000000000076c76 ffffffffffeed47a 0000000000000006 0000000000000000 000000001a8d06db 00000000b8ec3186 00000000164363d0 0000000030d06aab 00000000e9bc9c31 000000000030d06b 0000000000e9bc9c 0000000000164364 0000000000000000
0000000000000245 0000000000000001 00000000000000f5 fffffffffffe6c33 ffffffffffffa488 fffffffffffe13e0 000000000000a769 fffffffffffd27c7 00000000000841c6 fffffffffff21dee 0000000000060000 0000000000000000 0000000000000000 fffffffff88eb8ce fffffffffbeef427 fffffffff22d6829 000000002a36bdd5 0000000000000001 ffffffffffffb555 000000000000e751 ffffffffffff2d3d ffffffffffff6eb0 ffffffffffff6bf2 ffffffffffff3f3a 0000000045a3422f ffffffff88fa6dca 0000000003261b6b fffffffffa9e3cab 000000000001930e fffffffffffd4f1e 000000000b93629f 0000000000000001 0000000000000001 0000000005cab4e9 ffffffffe3ee780c 00000000427d26c4 ffffffff8e5c311f 0000000000000001 fffffffffffce411 0000000000003b33 0000000000000005 0000000000000000 000000001116fef4 00000000be7060da 00000000183c5019 0000000029534f0d 00000000e7c3afe7 0000000000e7c3b0 0000000000183c50 000000000029534f 0000000000000000
0000000000000246 0000000000000001 00000000000000f6 000000000000ec5b 0000000000015d6c 000000000000de3c 000000000000b7c2 ffffffffffb8eb03 00000000000a59f0 000000000001c9c2 0000000000180000 0000000000000000 0000000000000000 0000000005cab4e9 ffffffffe3ee780c 00000000427d26c4 ffffffff8e5c311f 0000000000000001 ffffffffffffdf05 000000000000496e ffffffffffff053b ffffffffffffcc84 ffffffffffffbeb4 ffffffffffffd0ed 00000000624972dc ffffffffeb2d8d3a 000000001866666e fffffffffad4b386 00000000000c3333 fffffffffffd6a5a 000000003f8d7ede 0000000000000001 0000000000000001 0000000005100778 fffffffffcff0e5f 0000000049e30c6e fffffffff058d9b4 0000000000000001 fffffffffffb03c3 fffffffffff491ad 0000000000000006 0000000000000000 00000000b95b3ea8 0000000019d39ea8 0000000016689158 00000000cfc3d000 00000000e9976ea8 0000000000cfc3d0 0000000000e9976f 0000000000166891 0000000000000000
0000000000000247 0000000000000001 00000000000000f7 000000000001f20e fffffffffffd914d fffffffffffe62e8 00000000000003bf 0000000000366ba0 fffffffffffb1355 000000000007e2dd 0000000000240000 0000000000000000 0000000000000000 0000000005100778 fffffffffcff0e5f 0000000049e30c6e fffffffff058d9b4 0000000000000001 000000000002a54f ffffffffffff86fc 000000000000176e 000000000000feed 0000000000029764 ffffffffffff4981 ffffffffc39f4764 0000000050304593 ffffffffe97f0bb4 000000001de332b6 fffffffffff4bf86 00000000000ef199 000000005f6a42bd 0000000000000001 0000000000000001 ffffffffed6102a7 000000000a5118c4 ffffffffda203bb0 00000000324d12dd 0000000000000001 fffffffffff36d7c 00000000000dd9eb 0000000000000005 0000000000000000 00000000aa9b9f8b 0000000030ce4852 00000000124b0c12 00000000bce6ab9d 00000000edb4f3ef 0000000000edb4f4 0000000000124b0c 0000000000bce6ac 0000000000000000
0000000000000248 0000000000000001 00000000000000f8 0000000000004a00 0000000000000ab9 fffffffffffdeb74 0000000000001c60 ffffffffffe135f5 00000000000e4687 fffffffffff19122 0000000000060000 0000000000000000 0000000000000000 ffffffffed6102a7 000000000a5118c4 ffffffffda203bb0 00000000324d12dd 0000000000000001 000000000000df47 00000000000139a8 000000000000a438 000000000000c463 000000000001747d 0000000000006164 000000005d47442d ffffffff849240f1 0000000003c26a81 fffffffffb0680bb 000000000001e135 fffffffffffd8340 000000000a515322 0000000000000001 0000000000000001 0000000004256135 ffffffffeeb3db5c 000000005984d9ac ffffffff898bc036 0000000000000001 000000000003099d ffffffffffff4c36 0000000000000002 0000000000000000 00000000a87429fc 0000000033e6f069 0000000011d272ce 00000000ba469cca 00000000ee2d8d33 000000000011d273 0000000000ee2d8d 0000000000ba469d 0000000000000000
0000000000000249 0000000000000001 00000000000000f9 000000000001dce3 00000000000278a0 ffffffffffff72c7 0000000000002529 00000000000329ba 0000000000038bd6 0000000000028018 0000000000180000 0000000000000000 0000000000000000 0000000004256135 ffffffffeeb3db5c 000000005984d9ac ffffffff898bc036 0000000000000001 0000000000009a20 000000000001bec7 000000000000ca6b 0000000000009cb9 000000000001bf9f 00000000000097a6 0000000013d31489 ffffffffffd0a7a8 0000000013d31489 ffffffffffd0a7a8 000000000009e98a ffffffffffffe854 0000000100000000 0000000000000000 0000000000000000 fffffffff45f5d50 0000000008a78396 0000000000000000 0000000000000000 0000000000000000 0000000000062431 000000000007c7ee 0000000000000003 0000000000000000 000000001a62f1aa 000000008fc25c9a 000000002aed58de 0000000045504a88 00000000d512a722 00000000002aed59 000000000045504b 0000000000d512a7 0000000000000000
000000000000024a 0000000000000001 00000000000000fa 00000000000247ee 00000000000233b1 0000000000014bcf 0000000000004d42 0000000000399e7a fffffffffffa1ad0 0000000000080ce9 0000000000240000 0000000000000000 0000000000000000 fffffffff45f5d50 0000000008a78396 0000000000000000 0000000000000000 0000000000000000 0000000000005aca 00000000000085e0 000000000000f295 ffffffffffffae35 00000000000061da ffffffffffff7f32 ffffffffbdb3d99b 000000005b7c4531 ffffffffea0bed88 000000001e4b452b fffffffffff505f7 00000000000f25a3 0000000054c542b2 0000000000000001 0000000000000001 ffffffffecef05f7 0000000012ca5373 ffffffffd3a7ec13 000000003d310006 0000000000000001 fffffffffff5276c fffffffffff0c255 0000000000000004 0000000000000000 00000000bbb97388 0000000015d57eb5 00000000173886e2 00000000d2f1fa6a 00000000e8c7791f 0000000000e8c779 0000000000d2f1fa 0000000000173887 0000000000000000
000000000000024b 0000000000000001 00000000000000fb ffffffffffff381e 0000000000020543 000000000001d43a 0000000000003309 00000000002fce79 fffffffffffdcc48 00000000000918d6 0000000000060000 0000000000000000 0000000000000000 ffffffffecef05f7 0000000012ca5373 ffffffffd3a7ec13 000000003d310006 0000000000000001 fffffffffffe323e 0000000000001c4f 000000000000f324 000000000000501e ffffffffffff8a60 000000000001bf6c ffffffffdd703490 000000005993a9ca fffffffffdc165b6 0000000005d1407f fffffffffffee0b3 000000000002e8a0 0000000010a01b6b 0000000000000001 0000000000000001 fffffffff3bcd153 000000000f42cd3c ffffffffdfaeceda 0000000053c2694b 0000000000000001 fffffffffffce2de ffffffffffffd82b 0000000000000004 0000000000000000 000000000b7fb436 00000000c188bba6 00000000197bc812 0000000024fb7c48 00000000e68437ee 0000000000e68438 000000000024fb7c 0000000000197bc8 0000000000000000
000000000000024c 0000000000000001 00000000000000fc fffffffffffe5d21 ffffffffffff126b 0000000000019b0f 0000000000006506 000000000039de2d 00000000000b5ad9 fffffffffff7720f 0000000000180000 0000000000000000 0000000000000000 fffffffff3bcd153 000000000f42cd3c ffffffffdfaeceda 0000000053c2694b 0000000000000001 fffffffffffeaeed fffffffffffe8982 0000000000009d6c ffffffffffff361f 0000000000002387 000000000001f699 000000005533955c ffffffffbbae5f46 0000000013755f6b fffffffff065af20 000000000009bab0 fffffffffff832d8 000000003a773de5 0000000000000001 0000000000000001 00000000077df86b fffffffff20ba93b 0000000041be35f1 ffffffffcb48b026 0000000000000001 fffffffffffd1ffb 00000000000c2288 0000000000000001 0000000000000000 000000009e18608e 000000004217c08e 000000000fe7ef72 00000000ae005000 00000000f018108e 0000000000ae0050 00000000000fe7ef 0000000000f01811 0000000000000000
000000000000024d 0000000000000001 00000000000000fd ffffffffffff55bc fffffffffffd976e ffffffffffffca8b 0000000000008a2a fffffffffff49612 00000000000c80a6 00000000000e1073 0000000000240000 0000000000000000 0000000000000000 00000000077df86b fffffffff20ba93b 0000000041be35f1 ffffffffcb48b026 0000000000000001 0000000000006dd6 fffffffffffebae3 ffffffffffffc0d8 ffffffffffff07ea ffffffffffffe5c4 0000000000015629 0000000075862713 000000005f7d4940 000000001d093c03 00000000179792ec 00000000000e849e 00000000000bcbc9 000000003f3fa662 0000000000000001 0000000000000001 000000000947c8cd 000000000babcbaf 00000000587ceb10 0000000047e5b654 0000000000000001 fffffffffff4d746 fffffffffff0fcaa 0000000000000004 0000000000000000 00000000b8eaf773 000000001a93a21b 000000001640b339 00000000cf2baaac 00000000e9bf4cc7 0000000000e9bf4d 0000000000cf2bab 00000000001640b3 0000000000000000
000000000000024e 0000000000000001 00000000000000fe 0000000000012c99 fffffffffffecc8d ffffffffffff34ab 00000000000052f2 0000000000180f47 000000000001c7f3 fffffffffffb648b 0000000000060000 0000000000000000 0000000000000000 000000000947c8cd 000000000babcbaf 00000000587ceb10 0000000047e5b654 0000000000000001 00000000000172a9 ffffffffffffc3e3 000000000000e4d7 ffffffffffff8d40 ffffffffffff241e fffffffffffecf9c 000000002069fa5f fffffffff12ad60e 0000000005ab8117 fffffffffd67ca41 000000000002d5c1 fffffffffffeb3e5 000000002cc7bb01 0000000000000001 0000000000000001 fffffffffab60fda fffffffff93db324 000000001abe7948 fffffffff3c30bcd 0000000000000001 ffffffffffffe38f 0000000000031d9f 0000000000000001 0000000000000000 000000007a3bd153 000000006c035153 000000000ce06ead 00000000871c4000 00000000f31f9153 0000000000871c40 00000000000ce06f 0000000000f31f91 0000000000000000
000000000000024f 0000000000000001 00000000000000ff 000000000000100d fffffffffffec4cf ffffffffffff5825 000000000000ed7c ffffffffffcba175 fffffffffff807db fffffffffffbb59a 0000000000180000 0000000000000000 0000000000000000 fffffffffab60fda fffffffff93db324 000000001abe7948 fffffffff3c30bcd 0000000000000001 000000000000abb8 ffffffffffffaaf0 ffffffffffff8fa0 000000000000e605 000000000000bfa2 fffffffffffffef3 ffffffffaea59ccd ffffffffcc51fe90 ffffffffeaf27b8a fffffffff2a04c46 fffffffffff5793e fffffffffff95026 00000000423f9c36 0000000000000001 0000000000000001 ffffffffeb081c7a fffffffff69bef01 ffffffffc3b32143 ffffffffd9b1b24a 0000000000000001 fffffffffff39b48 fffffffffffe9cc8 0000000000000004 0000000000000000 0000000019a2ed49 00000000b97a39db 0000000016716c6e 00000000301459b7 00000000e98e9392 0000000000e98e94 000000000030145a 000000000016716c 0000000000000000
0000000000000250 0000000000000001 0000000000000100 fffffffffffe1c01 ffffffffffffbd4a fffffffffffd893d 000000000000aa25 000000000005a8ea 000000000005ec64 000000000002a672 0000000000240000 0000000000000000 0000000000000000 ffffffffeb081c7a fffffffff69bef01 ffffffffc3b32143 ffffffffd9b1b24a 0000000000000001 ffffffffffffa5d4 00000000000145a7 ffffffffffff23f8 ffffffffffff7d26 ffffffffffff1631 ffffffffffff0c0b 0000000026b36b15 0000000016d39295 0000000020398147 000000001301b4a6 0000000000101cc1 00000000000980da 00000000d5292aa6 0000000000000001 0000000000000001 ffffffffff317896 00000000028a3dad 000000000679e9ce 0000000003d1ddef 0000000000000001 ffffffffffffeeb5 ffffffffffed4b43 0000000000000006 0000000000000000 0000000073ea92a5 000000007279a7fb 000000000ccde2b0 0000000080b87555 00000000f3321d50 000000000080b875 0000000000f3321d 00000000000ccde3 0000000000000000
0000000000000251 0000000000000001 0000000000000101 0000000000010e70 0000000000021073 fffffffffffe09c6 000000000000618b 00000000000d4378 00000000000c9895 000000000006361d 0000000000060000 0000000000000000 0000000000000000 ffffffffff317896 00000000028a3dad 000000000679e9ce 0000000003d1ddef 0000000000000001 000000000000ab8d 000000000002530f 000000000000ae17 ffffffffffff444f 00000000000116e3 fffffffffffdd70f 0000000063b0421c 000000004d801057 0000000004ec39cb 0000000003d3bad9 000000000002761d 000000000001e9dd 000000000ca44233 0000000000000001 0000000000000001 000000000b888984 000000000bb22fee 000000005ec40851 0000000049ac557e 0000000000000001 fffffffffffce4e5 0000000000004559 0000000000000005 0000000000000000 000000001404fec7 00000000bcc4667c 00000000179b4d5f 000000002ba04c26 00000000e864b2a2 0000000000e864b3 0000000000179b4d 00000000002ba04c 0000000000000000
0000000000000252 0000000000000001 0000000000000102 000000000000b312 fffffffffffd851b 000000000001509b 000000000000d990 ffffffffffff72eb fffffffffffebd98 000000000008b4ea 0000000000180000 0000000000000000 0000000000000000 000000000b888984 000000000bb22fee 000000005ec40851 0000000049ac557e 0000000000000001 000000000000dad0 fffffffffffdcf1c ffffffffffff30c1 0000000000009648 0000000000024686 ffffffffffff67e1 ffffffffecb0bba8 000000005cc3b4c1 fffffffffaeacc4b 00000000186b0a5e fffffffffffd7566 00000000000c3585 000000004362da68 0000000000000001 0000000000000001 fffffffff4643078 0000000007fba5ae fffffffff1c5ef5d 000000004458aa63 0000000000000001 000000000008645a 000000000009397e 0000000000000003 0000000000000000 00000000310fbc08 00000000aa6e4cc8 000000001240fb98 000000004350b7a0 00000000edbf0468 00000000001240fc 00000000004350b8 0000000000edbf04 0000000000000000
0000000000000253 0000000000000001 0000000000000103 000000000001c796 00000000000260ba fffffffffffe3519 00000000000019cd ffffffffffe104fc 0000000000043132 0000000000022413 0000000000240000 0000000000000000 0000000000000000 fffffffff4643078 0000000007fba5ae fffffffff1c5ef5d 000000004458aa63 0000000000000001 000000000000fdc8 0000000000026864 0000000000009779 000000000000ce61 000000000002394d 0000000000015ac1 0000000005b6292e 000000000a3c56fb 0000000005b6292e 000000000a3c56fb 000000000002db15 0000000000051e2b 0000000100000000 0000000000000000 0000000000000000 fffffffff991b79f fffffffffb3ee0fc 0000000000000000 0000000000000000 0000000000000000 ffffffffffff4629 000000000005d0ca 0000000000000001 0000000000000000 000000002b8e95e7 000000001c120092 000000005c2fb4c4 0000000087be4aab 00000000a3d04b3d 000000000087be4b 00000000005c2fb5 0000000000a3d04b 0000000000000000
0000000000000254 0000000000000001 0000000000000104 fffffffffffe7b17 fffffffffffea66b fffffffffffe5cfc 0000000000004d8f 0000000000441aa3 00000000000bb207 0000000000009397 0000000000060000 0000000000000000 0000000000000000 fffffffff991b79f fffffffffb3ee0fc 0000000000000000 0000000000000000 0000000000000000 fffffffffffffb98 0000000000002a66 000000000000f1fb ffffffffffffac71 0000000000002984 fffffffffffff653 000000005e34ae8e 000000000a3f2c3a 000000000632e5fb 0000000000ac9b66 0000000000031973 000000000000564e 0000000010d85335 0000000000000001 0000000000000001 00000000073c7188 fffffffffbf93d15 000000005801c893 00000000099290d4 0000000000000001 fffffffffffeab70 000000000002d1d4 0000000000000001 0000000000000000 00000000bd531168 00000000130b1168 0000000017d0ee98 00000000d5240000 00000000e82f1168 0000000000d52400 000000000017d0ef 0000000000e82f11 0000000000000000
0000000000000255 0000000000000001 0000000000000105 ffffffffffff34b2 ffffffffffff4083 ffffffffffff78be 0000000000005a60 ffffffffffc7dc03 fffffffffff8d579 fffffffffff98f7c 0000000000180000 0000000000000000 0000000000000000 00000000073c7188 fffffffffbf93d15 000000005801c893 00000000099290d4 0000000000000001 ffffffffffffe561 ffffffffffffdf89 000000000000cc35 ffffffffffff659d fffffffffffff628 00000000000028d0 ffffffffc9141354 ffffffffba7d543b fffffffff0898e9f ffffffffec6e12cf fffffffffff844c7 fffffffffff63709 0000000048130f66 0000000000000001 0000000000000001 ffffffffed303cb2 fffffffff23d4592 ffffffffd88a84b5 ffffffffce0f416c 0000000000000001 00000000000c77c9 ffffffffffffbbe2 0000000000000002 0000000000000000 00000000c5075762 0000000004ea83d6 000000001b071264 00000000e00e69c6 00000000e4f8ed9c 00000000001b0712 0000000000e4f8ee 0000000000e00e6a 0000000000000000
0000000000000256 0000000000000001 0000000000000106 000000000000fe0b 00000000000127a3 000000000001b780 0000000000000e9c 00000000004131df 000000000001c8bb fffffffffff6e142 0000000000240000 0000000000000000 0000000000000000 ffffffffed303cb2 fffffffff23d4592 ffffffffd88a84b5 ffffffffce0f416c 0000000000000001 ffffffffffffb451 ffffffffffffacf1 00000000000059d7 000000000000efb8 ffffffffffff9bfb ffffffffffffccc9 00000000003588a5 ffffffffad840291 00000000001847fa ffffffffda967b96 0000000000000c24 ffffffffffed4b3e 00000000741cf855 0000000000000001 0000000000000001 fffffffff7a84832 fffffffff1a83da0 00000000001d40ab ffffffffd2ed86fb 0000000000000001 0000000000069bec ffffffffffee8010 0000000000000006 0000000000000000 00000000254548b4 00000000b2439e0a 00000000143b8ca1 000000003980d555 00000000ebc4735f 00000000003980d5 0000000000ebc473 0000000000143b8d 0000000000000000
0000000000000257 0000000000000001 0000000000000107 ffffffffffff9cfa 000000000002420e 0000000000005a37 0000000000005424 ffffffffffd6859d fffffffffff6b0e0 fffffffffffdc709 0000000000060000 0000000000000000 0000000000000000 fffffffff7a84832 fffffffff1a83da0 00000000001d40ab ffffffffd2ed86fb 0000000000000001 fffffffffffedf39 00000000000119a7 000000000000e15b ffffffffffff868b 00000000000180f2 0000000000007895 ffffffff996252e0 ffffffffd4170712 fffffffffa447458 fffffffffd8c06ff fffffffffffd223a fffffffffffec603 000000000e4d24d5 0000000000000001 0000000000000001 ffffffffead244b1 fffffffff77ad277 ffffffff9f1dde88 ffffffffd68b0013 0000000000000001 0000000000027089 fffffffffffe0f08 0000000000000002 0000000000000000 0000000054679604 000000008f7772ca 000000000e107b99 000000006278119d 00000000f1ef8467 00000000000e107c 0000000000f1ef84 0000000000627812 0000000000000000
0000000000000258 0000000000000001 0000000000000108 fffffffffffeefbb ffffffffffff8e6a 00000000000022a7 0000000000004bc8 0000000000240578 00000000000166ef fffffffffff4b0d7 0000000000180000 0000000000000000 0000000000000000 ffffffffead244b1 fffffffff77ad277 ffffffff9f1dde88 ffffffffd68b0013 0000000000000001 ffffffffffff64cc ffffffffffffaa6a 000000000000f55f ffffffffffffb701 ffffffffffffda39 000000000000ad2a fffffffff841cd51 ffffffff93f72bd3 fffffffffe378c47 ffffffffe71f4de4 ffffffffffff1bc6 fffffffffff38fa7 000000003af3593d 0000000000000001 0000000000000001 000000000008cbef fffffffff191753b fffffffffa0a410a ffffffffacd7ddef 0000000000000001 00000000000c2d37 000000000002b13d 0000000000000003 0000000000000000 00000000a9f4b6b8 0000000031be2ec5 0000000012268d42 00000000bc1b43fa 00000000edd972bf 000000000012268d 0000000000bc1b44 0000000000edd973 0000000000000000
0000000000000259 0000000000000001 0000000000000109 0000000000004d1a fffffffffffe6d14 0000000000020d09 00000000000002cd 00000000000cd4ae 0000000000082f91 0000000000004e8a 0000000000240000 0000000000000000 0000000000000001 000000000008cbef fffffffff191753b fffffffffa0a410a ffffffffacd7ddef 0000000000000001 0000000000000ab2 fffffffffffde83f 000000000000118f 000000000000ff66 ffffffffffffe5ec fffffffffffde8c5 0000000048701ccd 0000000000000000 0000000025698c4a 0000000000000000 000000000012b4c6 0000000000000000 000000008437a047 0000000000000001 0000000000000001 000000000b0c182d 0000000000000000 0000000023069083 0000000000000000 0000000000000001 000000000012a985 0000000000014874 0000000000000003 0000000000000000 00000000bf298560 000000000fcd9bb5 0000000018846f76 00000000d7adf4d6 00000000e77b908b 000000000018846f 0000000000d7adf5 0000000000e77b91 0000000000000000
000000000000025a 0000000000000001 000000000000010a 000000000000422d fffffffffffe2a10 fffffffffffdfee3 0000000000009ccb fffffffffff1a861 fffffffffff574ca fffffffffff3a927 0000000000060000 0000000000000000 0000000000000000 000000000b0c182d 0000000000000000 0000000023069083 0000000000000000 0000000000000001 00000000000173ce 00000000000018ed ffffffffffff59d5 ffffffffffff3d42 fffffffffffed4fc 000000000000de60 ffffffffb949856a ffffffff8acc19cb fffffffffcc7615f fffffffffaa93c95 fffffffffffe63b1 fffffffffffd549e 000000000ba95a21 0000000000000001 0000000000000001 fffffffff8ee8ce3 fffffffff0594058 ffffffffbc82240b ffffffff9022dd36 0000000000000001 ffffffffffff7e12 000000000003137c 0000000000000001 0000000000000000 00000000922485cd 00000000512d85cd 000000000e56fa33 00000000a07b8000 00000000f1a905cd 0000000000a07b80 00000000000e56fa 0000000000f1a906 0000000000000000
000000000000025b 0000000000000001 000000000000010b fffffffffffed145 ffffffffffff7194 0000000000017fa9 0000000000006d59 00000000003d1800 00000000000a1ea5 000000000003e87c 0000000000180000 0000000000000000 0000000000000000 fffffffff8ee8ce3 fffffffff0594058 ffffffffbc82240b ffffffff9022dd36 0000000000000001 fffffffffffee5c3 fffffffffffed045 000000000000712b ffffffffffff1a5f 00000000000076e6 0000000000018d36 000000004cd7d7c7 000000000d9f673e 00000000188f00bb 00000000045a8d9b 00000000000c4780 0000000000022d47 0000000051d0e97d 0000000000000001 0000000000000001 0000000011df2416 0000000009838ea2 000000003448d70c 000000000944d9a3 0000000000000001 fffffffffff405f8 00000000000379c1 0000000000000005 0000000000000000 000000004036db1d 000000009f858bed 000000001021cc7b 000000005058a798 00000000efde3385 0000000000efde34 00000000001021cc 00000000005058a8 0000000000000000
